concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,taxa_falha_efetiva,E_plano,retrabalho_sobre_esforco_total,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,N_req,N_fail,N_blocked,N_success,competencia_maxima_final,ablacoes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,motivo_termino,confianca_media_final,regra,limite,arquivo,semente,cenario,violacoes,n_selecoes_p1,n_decisoes,fracao_fuga_p1,fracao_fuga_decisoes,atraso_relativo,q_bin0,q_bin1,q_bin2,q_bin3,q_bin4,q_bin5,q_bin6,q_bin7,q_bin8,q_bin9
False,21760,85,0.0018078680562737235,0.0,7.0,146.0,236.0,0.0,130291.0,13.5,24,4,0,130105,0.06666666666666667,0.06666666666666667,323.0,0.04011887072808321,0.04179566563467492,0.021671826625386997,0.00010341618118514943,13,130105,0,186,15,186,3,1,183,0.794910294566222,0.24332019624229823,3,60,0,0,183,0,0.794910294566222,nenhuma,13.5,0.0,15,5,limite_seguranca,0.25,dependente_estado,0.2,j6010_1.sm,3,centralizada,0,130118,130319,0.999900090686915,0.9983578756743069,256.0,11,1,1,0,0,0,0,1,2,130102
False,21760,85,0.0022218304957885406,0.0,4.0,253.0,290.0,147.0,130064.0,22.008190630351496,44,1,7,130017,0.016666666666666666,0.13333333333333333,323.0,0.0637903424557578,0.06813681309706346,0.01238390092879257,0.0001686154106884227,17,130017,147,47,28,194,3,2,0,0.794910294566222,0.24332019624229823,3,60,191,44,0,147,0.794910294566222,nenhuma,22.008190630351496,0.0,25,5,limite_seguranca,0.9666666666666667,dependente_estado,0.2,j6010_1.sm,3,adaptativa,0,130034,130256,0.9998692649614717,0.9981651517012652,256.0,16,1,0,0,0,3,1,0,2,130011
False,19456,76,0.0025565135332218077,0.0,14.5,160.0,298.0,0.0,116240.0,27.0,30,7,1,116112,0.11666666666666667,0.13333333333333333,332.0,0.07520891364902507,0.08132530120481928,0.043674698795180725,0.00023163042079526444,14,116112,0,128,23,128,10,0,118,0.6268507180531939,0.4857196752206667,18,60,0,0,118,0,0.6268507180531939,nenhuma,27.0,0.0,30,5,limite_seguranca,0.25,dependente_estado,0.2,j6021_1.sm,0,centralizada,0,116126,116277,0.9998794412965227,0.9985809747413504,256.0,13,0,0,1,0,0,0,3,3,116106
False,19456,76,0.0021102647249734677,0.0,0.0,223.0,246.0,61.0,116245.0,21.05222836102799,35,0,6,116228,0.0,0.1,332.0,0.05962921820026065,0.06341032638863853,0.0,0.00018059258086326573,15,116228,61,17,20,78,10,0,0,0.6268507180531939,0.4857196752206667,18,60,68,7,0,61,0.6268507180531939,nenhuma,21.05222836102799,0.0,23,5,limite_seguranca,0.9892333001205181,dependente_estado,0.2,j6021_1.sm,0,adaptativa,0,116243,116341,0.9998709599717832,0.9990287173051633,256.0,14,0,0,1,0,0,1,0,1,116226
False,19456,76,0.0024372243104543194,0.0,14.0,160.0,284.0,0.0,116221.0,21.0,28,6,0,116131,0.1,0.1,332.0,0.059490084985835696,0.06325301204819277,0.04216867469879518,0.00018021729056176303,16,116131,0,90,18,90,1,0,89,0.6586427040007742,0.39362113220747674,17,60,0,0,89,0,0.6586427040007742,nenhuma,21.0,0.0,23,5,limite_seguranca,0.25,dependente_estado,0.2,j6021_1.sm,1,centralizada,0,116147,116255,0.9998622435362085,0.9989333792094963,256.0,16,0,0,0,0,1,1,0,1,116128
True,182,76,0.6832662069350512,0.0,3.5,312.0,382.0,81.0,47.0,49.079310703143726,57,3,12,20,0.05,0.25,332.0,0.12879027888600314,0.1478292491058546,0.010542168674698794,0.08778595409194731,21,20,81,27,39,108,16,2,0,0.6586427040007742,0.39362113220747674,17,60,92,11,0,81,0.6586427040007742,nenhuma,49.079310703143726,0.0,55,0,terminal,0.9666666666666667,dependente_estado,0.2,j6021_1.sm,1,adaptativa,0,41,188,0.4878048780487805,0.10638297872340426,2.3947368421052633,20,0,0,1,1,0,0,2,0,17
False,19456,76,0.002840713548645834,0.0,6.0,199.0,331.0,0.0,116163.0,26.020175137847957,33,5,3,116096,0.08333333333333333,0.13333333333333333,332.0,0.07267795768165704,0.07837402149954203,0.018072289156626505,0.00022331076752937212,15,116096,0,67,23,67,2,0,65,0.7659648859265082,0.2570239140832174,6,60,0,0,65,0,0.7659648859265082,nenhuma,26.020175137847957,0.0,29,5,limite_seguranca,0.25,dependente_estado,0.2,j6021_1.sm,2,centralizada,0,116111,116201,0.9998708132735056,0.999096393318474,256.0,14,0,0,1,0,0,1,1,3,116091
False,19456,76,0.0026598483028451797,0.0,0.0,277.0,310.0,63.0,116149.0,26.0,46,0,6,116133,0.0,0.1,332.0,0.07262569832402235,0.0783132530120482,0.0,0.0002230840512063699,17,116133,63,16,29,79,4,0,0,0.7659648859265082,0.2570239140832174,6,60,75,12,0,63,0.7659648859265082,nenhuma,26.0,0.0,27,5,limite_seguranca,0.9666666666666667,dependente_estado,0.2,j6021_1.sm,2,adaptativa,0,116150,116258,0.9998536375376668,0.9989248051746976,256.0,16,0,0,1,1,0,0,0,1,116131
False,19456,76,0.0025574550395667814,0.0,9.58753999428042,160.0,298.0,0.0,116200.0,24.08753999428042,29,5,1,116077,0.08333333333333333,0.1,332.0,0.0676449953701478,0.07255283130807355,0.02887813251289283,0.00020672080721187536,13,116077,0,123,21,123,0,0,123,0.794910294566222,0.24332019624229823,2,60,0,0,123,0,0.794910294566222,nenhuma,24.08753999428042,0.0,27,5,limite_seguranca,0.25,dependente_estado,0.2,j6021_1.sm,3,centralizada,0,116090,116234,0.9998880179171332,0.9986492764595557,256.0,12,0,0,1,0,0,1,2,1,116073
True,233,76,0.5649729788522826,0.0,5.00299231432216,322.0,406.0,132.0,126.0,54.61843875218758,58,2,14,96,0.03333333333333333,0.26666666666666666,332.0,0.141272203489489,0.16451336973550476,0.015069253958801687,0.0760047833548876,20,96,132,30,40,162,0,0,0,0.794910294566222,0.24332019624229823,2,60,162,30,0,132,0.794910294566222,nenhuma,54.61843875218758,0.0,59,0,terminal,0.9666666666666667,dependente_estado,0.2,j6021_1.sm,3,adaptativa,0,116,318,0.8275862068965517,0.3018867924528302,3.0657894736842106,18,0,0,2,0,0,1,0,1,94
False,17664,69,0.0023592244272021903,0.0,7.027603421170943,163.0,250.0,0.0,105708.0,9.027603421170943,29,3,0,105580,0.05,0.05,337.0,0.026089258001139592,0.026788140715640778,0.02085342261475057,8.51925700412822e-05,14,105580,0,128,18,128,21,0,107,0.6268507180531939,0.4857196752206667,14,60,0,0,107,0,0.6268507180531939,nenhuma,9.027603421170943,0.0,10,5,limite_seguranca,0.25,dependente_estado,0.2,j6032_1.sm,0,centralizada,0,105594,105740,0.9998674167092827,0.9984868545488935,256.0,12,1,1,0,1,0,0,0,0,105579
False,17664,69,0.0029447094005004663,0.0,3.5,245.0,312.0,106.0,105503.0,31.729986522340457,44,3,8,105447,0.05,0.18333333333333332,337.0,0.08605209145478059,0.09415426267756813,0.010385756676557863,0.0002994730435579777,13,105447,106,56,34,162,11,18,0,0.6268507180531939,0.4857196752206667,14,60,151,45,0,106,0.6268507180531939,nenhuma,31.729986522340457,0.0,35,5,limite_seguranca,0.9883333333333333,dependente_estado,0.2,j6032_1.sm,0,adaptativa,0,105460,105656,0.9998767305139389,0.9980218823351253,256.0,13,0,0,0,1,0,0,1,1,105444
False,17664,69,0.0023875470077807607,0.0,14.5,112.0,253.0,0.0,105682.0,31.5,23,9,1,105555,0.15,0.16666666666666666,337.0,0.08548168249660787,0.09347181008902077,0.04302670623145401,0.0002972637578857469,8,105555,0,127,24,127,11,7,116,0.6586427040007742,0.39362113220747674,13,60,0,0,116,0,0.6586427040007742,nenhuma,31.5,0.0,33,5,limite_seguranca,0.25,dependente_estado,0.2,j6032_1.sm,1,centralizada,0,105563,105714,0.9999242158710911,0.998495941880924,256.0,8,0,0,0,0,0,1,0,1,105553
False,17664,69,0.002887923101969167,0.0,3.5,248.0,306.0,98.0,105510.0,44.5,45,3,11,105447,0.05,0.23333333333333334,337.0,0.11664482306684142,0.13204747774480713,0.010385756676557863,0.0004199757452210063,15,105447,98,63,33,161,20,25,0,0.6586427040007742,0.39362113220747674,13,60,141,43,0,98,0.6586427040007742,nenhuma,44.5,0.0,48,5,limite_seguranca,0.9983333333333334,dependente_estado,0.2,j6032_1.sm,1,adaptativa,0,105462,105656,0.999857768674973,0.9980218823351253,256.0,15,0,0,0,0,0,0,0,0,105447
False,17664,69,0.0033407257113197753,0.0,15.5,154.0,354.0,0.0,105562.0,49.0,29,12,2,105460,0.2,0.23333333333333334,337.0,0.12694300518134716,0.14540059347181009,0.04599406528189911,0.0004624168357476525,12,105460,0,102,29,102,0,14,102,0.7659648859265082,0.2570239140832174,2,60,0,0,102,0,0.7659648859265082,nenhuma,49.0,0.0,52,5,limite_seguranca,0.25,dependente_estado,0.2,j6032_1.sm,2,centralizada,0,105472,105603,0.9998862257281553,0.9986458718028843,256.0,12,0,0,0,1,0,0,0,1,105458
False,17664,69,0.0026895401287512616,0.0,3.5,235.0,285.0,77.0,105580.0,24.07091054034319,42,1,6,105540,0.016666666666666666,0.11666666666666667,337.0,0.06666532760648326,0.07142703424434181,0.010385756676557863,0.0002271567713467885,16,105540,77,40,27,117,0,19,0,0.7659648859265082,0.2570239140832174,2,60,117,40,0,77,0.7659648859265082,nenhuma,24.07091054034319,0.0,26,5,limite_seguranca,0.9666666666666667,dependente_estado,0.2,j6032_1.sm,2,adaptativa,0,105556,105700,0.9998484216908561,0.9984862819299906,256.0,15,0,0,1,0,0,0,1,0,105539
False,17664,69,0.0022268772764158598,0.0,5.5,150.0,236.0,0.0,105729.0,13.0,25,5,0,105552,0.08333333333333333,0.08333333333333333,337.0,0.037142857142857144,0.03857566765578635,0.016320474777448073,0.00012266696861612788,13,105552,0,177,17,177,0,13,177,0.794910294566222,0.24332019624229823,0,60,0,0,177,0,0.794910294566222,nenhuma,13.0,0.0,14,5,limite_seguranca,0.25,dependente_estado,0.2,j6032_1.sm,3,centralizada,0,105565,105759,0.9998768531236679,0.9980427197685303,256.0,13,0,0,0,0,1,0,0,1,105550
False,17664,69,0.002727405708677208,0.0,5.0,220.0,289.0,124.0,105520.0,28.5,38,3,7,105482,0.05,0.16666666666666666,337.0,0.07797537619699042,0.08456973293768547,0.01483679525222552,0.0002689656148695517,13,105482,124,38,28,162,0,11,0,0.794910294566222,0.24332019624229823,0,60,162,38,0,124,0.794910294566222,nenhuma,28.5,0.0,30,5,limite_seguranca,0.9666666666666667,dependente_estado,0.2,j6032_1.sm,3,adaptativa,0,105495,105685,0.9998767714109673,0.9980791976155556,256.0,13,0,0,0,0,0,0,0,0,105482
False,27648,108,0.002044342327836525,0.0,8.5,211.0,339.0,0.0,165465.0,19.5,38,6,0,165240,0.1,0.1,334.0,0.055162659123055166,0.058383233532934134,0.025449101796407185,0.00011759491266316294,19,165240,0,225,25,225,43,0,182,0.6268507180531939,0.4857196752206667,21,60,0,0,182,0,0.6268507180531939,nenhuma,19.5,0.0,20,5,limite_seguranca,0.25,dependente_estado,0.2,j6043_1.sm,0,centralizada,0,165259,165509,0.9998850289545501,0.9983747107408056,256.0,19,0,0,0,0,0,0,0,0,165240
True,178,108,0.47430395334268755,0.0,8.00695632595286,295.0,360.0,244.0,98.0,57.006956325952856,54,6,13,21,0.1,0.31666666666666665,334.0,0.14579524840583777,0.17067950995794268,0.023972923131595388,0.07510729098175936,17,21,244,77,43,321,35,0,0,0.6268507180531939,0.4857196752206667,21,60,286,42,0,244,0.6268507180531939,nenhuma,57.006956325952856,0.0,62,0,terminal,0.9966666666666667,dependente_estado,0.2,j6043_1.sm,0,adaptativa,0,38,402,0.5526315789473685,0.05223880597014925,1.6481481481481481,17,0,0,0,0,1,0,0,0,20
False,27648,108,0.002007886071553731,0.0,13.0,201.0,333.0,0.0,165478.0,35.06303998106985,36,8,4,165220,0.13333333333333333,0.2,334.0,0.09500555781166362,0.1049791616199696,0.038922155688622756,0.0002114191880009662,24,165220,0,258,20,258,13,1,245,0.6586427040007742,0.39362113220747674,20,60,0,0,245,0,0.6586427040007742,nenhuma,35.06303998106985,0.0,39,5,limite_seguranca,0.25,dependente_estado,0.2,j6043_1.sm,1,centralizada,0,165244,165522,0.9998547602333518,0.9981754691219294,256.0,21,1,2,0,0,0,0,0,0,165220
True,149,108,0.5392083644510829,0.0,6.0,309.0,361.0,186.0,66.0,56.5,56,4,15,12,0.06666666666666667,0.31666666666666665,334.0,0.1446862996158771,0.1691616766467066,0.017964071856287425,0.08439133681852129,20,12,186,54,40,240,24,1,0,0.6586427040007742,0.39362113220747674,20,60,216,30,0,186,0.6586427040007742,nenhuma,56.5,0.0,63,0,terminal,0.965,dependente_estado,0.2,j6043_1.sm,1,adaptativa,0,32,312,0.375,0.038461538461538464,1.3796296296296295,20,0,0,0,0,0,1,1,1,9
False,27648,108,0.001682501680994063,0.0,9.5,161.0,279.0,0.0,165520.0,25.5,26,6,3,165384,0.1,0.15,334.0,0.07093184979137691,0.07634730538922156,0.02844311377245509,0.00015377703535967243,14,165384,0,136,18,136,0,4,136,0.7659648859265082,0.2570239140832174,6,60,0,0,136,0,0.7659648859265082,nenhuma,25.5,0.0,28,5,limite_seguranca,0.25,dependente_estado,0.2,j6043_1.sm,2,centralizada,0,165398,165552,0.9999153556874932,0.9989852131052479,256.0,14,0,0,0,0,0,1,1,0,165382
True,152,108,0.4996539792387543,0.0,7.5,310.0,361.0,178.0,136.0,47.5,56,4,12,105,0.06666666666666667,0.26666666666666666,334.0,0.12450851900393185,0.14221556886227546,0.02245508982035928,0.0657439446366782,21,105,178,31,39,209,1,3,0,0.7659648859265082,0.2570239140832174,6,60,208,30,0,178,0.7659648859265082,nenhuma,47.5,0.0,52,0,terminal,0.9666666666666667,dependente_estado,0.2,j6043_1.sm,2,adaptativa,0,126,374,0.8333333333333334,0.2807486631016043,1.4074074074074074,20,1,0,0,2,0,0,0,2,101
False,27648,108,0.0018451575167556583,0.0,11.0,184.0,306.0,0.0,165505.0,28.5,33,7,1,165250,0.11666666666666667,0.13333333333333333,334.0,0.07862068965517241,0.08532934131736528,0.03293413173652695,0.00017185290597234072,20,165250,0,255,20,255,0,0,255,0.794910294566222,0.24332019624229823,4,60,0,0,255,0,0.794910294566222,nenhuma,28.5,0.0,32,5,limite_seguranca,0.25,dependente_estado,0.2,j6043_1.sm,3,centralizada,0,165270,165545,0.9998789859018575,0.9982180071883778,256.0,20,0,0,0,0,0,1,0,1,165248
True,152,108,0.5312781710639152,0.0,6.0,304.0,355.0,190.0,77.0,46.19986089225542,56,4,10,32,0.06666666666666667,0.23333333333333334,334.0,0.1215146706888143,0.13832293680315993,0.017964071856287425,0.06914078196688665,18,32,190,45,42,235,0,1,0,0.794910294566222,0.24332019624229823,4,60,235,45,0,190,0.794910294566222,nenhuma,46.19986089225542,0.0,49,0,terminal,0.987694427897921,dependente_estado,0.2,j6043_1.sm,3,adaptativa,0,50,327,0.64,0.09785932721712538,1.4074074074074074,15,0,1,2,0,0,0,0,0,32
False,21760,85,0.0021757765111939174,0.0,4.0,180.0,284.0,0.0,130224.0,20.111935614283702,28,2,3,130098,0.03333333333333333,0.08333333333333333,323.0,0.05861625180213184,0.06226605453338607,0.01238390092879257,0.00015408125740916511,11,130098,0,126,19,126,21,4,105,0.6268507180531939,0.4857196752206667,16,60,0,0,105,0,0.6268507180531939,nenhuma,20.111935614283702,0.0,22,5,limite_seguranca,0.25,dependente_estado,0.3,j6010_1.sm,0,centralizada,0,130109,130254,0.9999154555026939,0.9988023400433,256.0,10,0,0,0,1,0,0,3,1,130094
True,134,85,0.5996315267758883,0.0,4.036390483056439,315.0,361.0,120.0,98.0,23.03639048305644,59,1,7,56,0.016666666666666666,0.13333333333333333,323.0,0.06657216153161906,0.07132009437478774,0.012496564963023031,0.0382641163345171,18,56,120,42,42,162,14,3,0,0.6268507180531939,0.4857196752206667,16,60,148,28,0,120,0.6268507180531939,nenhuma,23.03639048305644,0.0,27,0,terminal,0.9983333333333334,dependente_estado,0.3,j6010_1.sm,0,adaptativa,0,74,278,0.7567567567567568,0.2014388489208633,1.576470588235294,16,1,0,0,0,1,0,3,1,52
False,21760,85,0.0024749251009508924,0.0,7.0,195.0,323.0,0.0,130167.0,19.0,33,6,0,130046,0.1,0.1,323.0,0.05555555555555555,0.058823529411764705,0.021671826625386997,0.00014558382946769954,16,130046,0,121,23,121,11,3,110,0.6586427040007742,0.39362113220747674,14,60,0,0,110,0,0.6586427040007742,nenhuma,19.0,0.0,20,5,limite_seguranca,0.25,dependente_estado,0.3,j6010_1.sm,1,centralizada,0,130062,130206,0.9998769817471668,0.9987711779795094,256.0,16,0,0,0,0,0,0,0,2,130044
True,112,85,0.6834462729912875,0.0,0.0,323.0,353.0,95.0,42.0,26.5,60,0,9,4,0.0,0.15,323.0,0.07582260371959942,0.08204334365325078,0.0,0.051306873184898356,15,4,95,38,45,133,20,1,0,0.6586427040007742,0.39362113220747674,14,60,113,18,0,95,0.6586427040007742,nenhuma,26.5,0.0,27,0,terminal,0.9666666666666667,dependente_estado,0.3,j6010_1.sm,1,adaptativa,0,19,197,0.21052631578947367,0.02030456852791878,1.3176470588235294,15,0,0,0,0,0,0,0,1,3
False,21760,85,0.002551469968508884,0.0,8.5,194.0,333.0,0.0,130154.0,26.0,33,5,2,130029,0.08333333333333333,0.11666666666666667,323.0,0.07449856733524356,0.0804953560371517,0.02631578947368421,0.00019921387141510807,15,130029,0,125,23,125,8,9,117,0.7659648859265082,0.2570239140832174,4,60,0,0,117,0,0.7659648859265082,nenhuma,26.0,0.0,28,5,limite_seguranca,0.25,dependente_estado,0.3,j6010_1.sm,2,centralizada,0,130044,130192,0.9998846544246562,0.99874800294949,256.0,15,0,0,0,0,0,0,0,1,130028
False,21760,85,0.0027964312939815434,0.0,4.5,297.0,365.0,136.0,129991.0,31.5,54,5,7,129969,0.08333333333333333,0.2,323.0,0.08885754583921016,0.09752321981424149,0.01393188854489164,0.00024133585139840717,21,129969,136,22,38,158,8,9,0,0.7659648859265082,0.2570239140832174,4,60,150,14,0,136,0.7659648859265082,nenhuma,31.5,0.0,34,5,limite_seguranca,0.9666666666666667,dependente_estado,0.3,j6010_1.sm,2,adaptativa,0,129990,130186,0.9998384491114701,0.9983331541025917,256.0,21,0,0,0,0,0,0,0,2,129967
False,21760,85,0.0018078680562737235,0.0,7.0,146.0,236.0,0.0,130291.0,13.5,24,4,0,130105,0.06666666666666667,0.06666666666666667,323.0,0.04011887072808321,0.04179566563467492,0.021671826625386997,0.00010341618118514943,13,130105,0,186,15,186,3,1,183,0.794910294566222,0.24332019624229823,3,60,0,0,183,0,0.794910294566222,nenhuma,13.5,0.0,15,5,limite_seguranca,0.25,dependente_estado,0.3,j6010_1.sm,3,centralizada,0,130118,130319,0.999900090686915,0.9983578756743069,256.0,11,1,1,0,0,0,0,1,2,130102
False,21760,85,0.0024514873633487318,0.0,4.0,270.0,320.0,129.0,130057.0,27.0,47,2,8,130002,0.03333333333333333,0.16666666666666666,323.0,0.07714285714285714,0.08359133126934984,0.01238390092879257,0.00020684424628254923,16,130002,129,55,33,184,3,11,0,0.794910294566222,0.24332019624229823,3,60,181,52,0,129,0.794910294566222,nenhuma,27.0,0.0,29,5,limite_seguranca,0.9666666666666667,dependente_estado,0.3,j6010_1.sm,3,adaptativa,0,130018,130235,0.9998769401159839,0.9982109264022728,256.0,15,0,0,0,0,1,0,2,0,130000
False,19456,76,0.0025565135332218077,0.0,14.5,160.0,298.0,0.0,116240.0,27.0,30,7,1,116112,0.11666666666666667,0.13333333333333333,332.0,0.07520891364902507,0.08132530120481928,0.043674698795180725,0.00023163042079526444,14,116112,0,128,23,128,10,0,118,0.6268507180531939,0.4857196752206667,18,60,0,0,118,0,0.6268507180531939,nenhuma,27.0,0.0,30,5,limite_seguranca,0.25,dependente_estado,0.3,j6021_1.sm,0,centralizada,0,116126,116277,0.9998794412965227,0.9985809747413504,256.0,13,0,0,1,0,0,0,3,3,116106
False,19456,76,0.0021102647249734677,0.0,0.0,223.0,246.0,61.0,116245.0,21.05222836102799,35,0,6,116228,0.0,0.1,332.0,0.05962921820026065,0.06341032638863853,0.0,0.00018059258086326573,15,116228,61,17,20,78,10,0,0,0.6268507180531939,0.4857196752206667,18,60,68,7,0,61,0.6268507180531939,nenhuma,21.05222836102799,0.0,23,5,limite_seguranca,0.9892333001205181,dependente_estado,0.3,j6021_1.sm,0,adaptativa,0,116243,116341,0.9998709599717832,0.9990287173051633,256.0,14,0,0,1,0,0,1,0,1,116226
False,19456,76,0.002557369170828828,0.0,14.0,168.0,298.0,0.0,116207.0,21.0,29,6,0,116117,0.1,0.1,332.0,0.059490084985835696,0.06325301204819277,0.04216867469879518,0.00018021729056176303,17,116117,0,90,18,90,1,0,89,0.6586427040007742,0.39362113220747674,17,60,0,0,89,0,0.6586427040007742,nenhuma,21.0,0.0,23,5,limite_seguranca,0.25,dependente_estado,0.3,j6021_1.sm,1,centralizada,0,116134,116242,0.9998536173730346,0.9989246571807092,256.0,16,0,0,0,0,1,1,0,0,116116
True,190,76,0.7087701681198589,0.0,3.5,317.0,387.0,73.0,39.0,47.016208648548954,57,3,12,12,0.05,0.25,332.0,0.12404801582548085,0.1416150862908101,0.010542168674698794,0.08610771604183567,23,12,73,27,37,100,18,2,0,0.6586427040007742,0.39362113220747674,17,60,82,9,0,73,0.6586427040007742,nenhuma,47.016208648548954,0.0,53,0,terminal,0.9666666666666667,dependente_estado,0.3,j6021_1.sm,1,adaptativa,0,35,172,0.34285714285714286,0.06976744186046512,2.5,20,0,1,0,2,0,0,1,1,10
False,19456,76,0.002840713548645834,0.0,6.0,199.0,331.0,0.0,116163.0,26.020175137847957,33,5,3,116096,0.08333333333333333,0.13333333333333333,332.0,0.07267795768165704,0.07837402149954203,0.018072289156626505,0.00022331076752937212,15,116096,0,67,23,67,2,0,65,0.7659648859265082,0.2570239140832174,6,60,0,0,65,0,0.7659648859265082,nenhuma,26.020175137847957,0.0,29,5,limite_seguranca,0.25,dependente_estado,0.3,j6021_1.sm,2,centralizada,0,116111,116201,0.9998708132735056,0.999096393318474,256.0,14,0,0,1,0,0,1,1,3,116091
False,19456,76,0.0028231861672458917,0.0,0.0,290.0,329.0,67.0,116114.0,25.0,49,0,6,116098,0.0,0.1,332.0,0.0700280112044818,0.07530120481927711,0.0,0.00021452782425880637,18,116098,67,16,31,83,4,0,0,0.7659648859265082,0.2570239140832174,6,60,79,12,0,67,0.7659648859265082,nenhuma,25.0,0.0,26,5,limite_seguranca,0.9666666666666667,dependente_estado,0.3,j6021_1.sm,2,adaptativa,0,116116,116230,0.9998449826036033,0.9988643207433537,256.0,17,0,0,0,1,0,0,0,0,116098
False,19456,76,0.0025574550395667814,0.0,9.58753999428042,160.0,298.0,0.0,116200.0,24.08753999428042,29,5,1,116077,0.08333333333333333,0.1,332.0,0.0676449953701478,0.07255283130807355,0.02887813251289283,0.00020672080721187536,13,116077,0,123,21,123,0,0,123,0.794910294566222,0.24332019624229823,2,60,0,0,123,0,0.794910294566222,nenhuma,24.08753999428042,0.0,27,5,limite_seguranca,0.25,dependente_estado,0.3,j6021_1.sm,3,centralizada,0,116090,116234,0.9998880179171332,0.9986492764595557,256.0,12,0,0,1,0,0,1,2,1,116073
True,233,76,0.5649729788522826,0.0,5.00299231432216,322.0,406.0,132.0,126.0,54.61843875218758,58,2,14,96,0.03333333333333333,0.26666666666666666,332.0,0.141272203489489,0.16451336973550476,0.015069253958801687,0.0760047833548876,20,96,132,30,40,162,0,0,0,0.794910294566222,0.24332019624229823,2,60,162,30,0,132,0.794910294566222,nenhuma,54.61843875218758,0.0,59,0,terminal,0.9666666666666667,dependente_estado,0.3,j6021_1.sm,3,adaptativa,0,116,318,0.8275862068965517,0.3018867924528302,3.0657894736842106,18,0,0,2,0,0,1,0,1,94
False,17664,69,0.0023497752250631492,0.0,3.0,171.0,249.0,0.0,105710.0,8.582492196995556,30,2,1,105579,0.03333333333333333,0.05,337.0,0.024834858219910053,0.025467335896129248,0.008902077151335312,8.099167684256206e-05,14,105579,0,131,18,131,19,0,112,0.6268507180531939,0.4857196752206667,14,60,0,0,112,0,0.6268507180531939,nenhuma,8.582492196995556,0.0,9,5,limite_seguranca,0.25,dependente_estado,0.3,j6032_1.sm,0,centralizada,0,105593,105742,0.9998674154536759,0.9984585122278754,256.0,12,0,1,0,1,0,0,0,1,105578
False,17664,69,0.002888083583836396,0.0,3.5,245.0,306.0,105.0,105510.0,31.612214056421287,44,3,8,105454,0.05,0.18333333333333332,337.0,0.08576008295694346,0.09380478948492964,0.010385756676557863,0.0002983618185133088,15,105454,105,56,32,161,11,18,0,0.6268507180531939,0.4857196752206667,14,60,150,45,0,105,0.6268507180531939,nenhuma,31.612214056421287,0.0,35,5,limite_seguranca,0.9883333333333333,dependente_estado,0.3,j6032_1.sm,0,adaptativa,0,105469,105662,0.9998577781148963,0.9980314588025969,256.0,14,0,0,0,1,0,1,1,1,105451
False,17664,69,0.0023875470077807607,0.0,14.5,112.0,253.0,0.0,105682.0,31.5,23,9,1,105555,0.15,0.16666666666666666,337.0,0.08548168249660787,0.09347181008902077,0.04302670623145401,0.0002972637578857469,8,105555,0,127,24,127,11,7,116,0.6586427040007742,0.39362113220747674,13,60,0,0,116,0,0.6586427040007742,nenhuma,31.5,0.0,33,5,limite_seguranca,0.25,dependente_estado,0.3,j6032_1.sm,1,centralizada,0,105563,105714,0.9999242158710911,0.998495941880924,256.0,8,0,0,0,0,0,1,0,1,105553
False,17664,69,0.002887923101969167,0.0,3.5,248.0,306.0,98.0,105510.0,44.5,45,3,11,105447,0.05,0.23333333333333334,337.0,0.11664482306684142,0.13204747774480713,0.010385756676557863,0.0004199757452210063,15,105447,98,63,33,161,20,25,0,0.6586427040007742,0.39362113220747674,13,60,141,43,0,98,0.6586427040007742,nenhuma,44.5,0.0,48,5,limite_seguranca,0.9983333333333334,dependente_estado,0.3,j6032_1.sm,1,adaptativa,0,105462,105656,0.999857768674973,0.9980218823351253,256.0,15,0,0,0,0,0,0,0,0,105447
False,17664,69,0.0035483581765591308,0.0,15.5,172.0,376.0,0.0,105542.0,46.5,31,12,2,105435,0.2,0.23333333333333334,337.0,0.121251629726206,0.13798219584569732,0.04599406528189911,0.0004388262106648925,13,105435,0,107,30,107,0,14,107,0.7659648859265082,0.2570239140832174,2,60,0,0,107,0,0.7659648859265082,nenhuma,46.5,0.0,50,5,limite_seguranca,0.25,dependente_estado,0.3,j6032_1.sm,2,centralizada,0,105448,105585,0.9998767164858509,0.9985793436567695,256.0,12,0,0,0,1,0,0,0,0,105435
False,17664,69,0.0026895401287512616,0.0,3.5,235.0,285.0,77.0,105580.0,24.07091054034319,42,1,6,105540,0.016666666666666666,0.11666666666666667,337.0,0.06666532760648326,0.07142703424434181,0.010385756676557863,0.0002271567713467885,16,105540,77,40,27,117,0,19,0,0.7659648859265082,0.2570239140832174,2,60,117,40,0,77,0.7659648859265082,nenhuma,24.07091054034319,0.0,26,5,limite_seguranca,0.9666666666666667,dependente_estado,0.3,j6032_1.sm,2,adaptativa,0,105556,105700,0.9998484216908561,0.9984862819299906,256.0,15,0,0,1,0,0,0,1,0,105539
