arquivo,semente,cenario,t,P,bateria_media,mu_cog,mu_rede,S_PV,S_UR,concluidas,confianca_media,retrabalho_pendente
j6010_1.sm,0,centralizada,183,1.0,1.0,0.775,0.832089552238806,246.0,12.046722812430115,60,0.25,12.046722812430115
j6010_1.sm,0,centralizada,184,1.0,1.0,0.775,0.832089552238806,246.0,12.046722812430115,60,0.25,12.046722812430115
j6010_1.sm,0,centralizada,185,1.0,1.0,0.775,0.832089552238806,246.0,12.046722812430115,60,0.25,12.046722812430115
j6010_1.sm,0,centralizada,186,1.0,1.0,0.775,0.832089552238806,246.0,12.046722812430115,60,0.25,12.046722812430115
j6010_1.sm,0,centralizada,187,1.0,1.0,0.775,0.832089552238806,246.0,12.046722812430115,60,0.25,12.046722812430115
j6010_1.sm,0,centralizada,188,1.0,1.0,0.775,0.832089552238806,246.0,12.046722812430115,60,0.25,12.046722812430115
j6010_1.sm,0,centralizada,189,1.0,1.0,0.775,0.832089552238806,246.0,12.046722812430115,60,0.25,12.046722812430115
j6010_1.sm,0,centralizada,190,1.0,1.0,0.775,0.832089552238806,246.0,12.046722812430115,60,0.25,12.046722812430115
j6010_1.sm,0,centralizada,191,1.0,1.0,0.775,0.832089552238806,246.0,12.046722812430115,60,0.25,12.046722812430115
j6010_1.sm,0,centralizada,192,1.0,1.0,0.775,0.832089552238806,246.0,12.046722812430115,60,0.25,12.046722812430115
j6010_1.sm,0,centralizada,193,1.0,1.0,0.775,0.832089552238806,246.0,12.046722812430115,60,0.25,12.046722812430115
j6010_1.sm,0,centralizada,194,1.0,0.994923932357955,0.7748773183757468,0.809149942615283,246.0,1.530804325184862,60,0.25,11.046722812430115
j6010_1.sm,0,centralizada,195,1.0,0.9898478647159101,0.7745099216689951,0.809149942615283,246.0,1.530804325184862,60,0.25,10.046722812430115
j6010_1.sm,0,centralizada,196,1.0,0.9847717970738653,0.7738961926614355,0.809149942615283,246.0,1.530804325184862,60,0.25,9.046722812430115
j6010_1.sm,0,centralizada,197,1.0,0.9796957294318203,0.7729674372736066,0.809149942615283,246.0,1.530804325184862,60,0.25,8.046722812430115
j6010_1.sm,0,centralizada,198,1.0,0.9716589656331793,0.7717113078774825,0.7408500573847171,246.0,8.881784197001252e-16,60,0.25,6.046722812430114
j6010_1.sm,0,centralizada,199,1.0,0.9636222018345387,0.7699957579166673,0.7408500573847171,246.0,8.881784197001252e-16,60,0.25,4.515918487245253
j6010_1.sm,0,centralizada,200,1.0,0.9644675265056856,0.7682859656551694,0.809149942615283,246.0,8.881784197001252e-16,60,0.25,3.515918487245253
j6010_1.sm,0,centralizada,201,1.0,0.9593914588636405,0.7659748045980478,0.809149942615283,246.0,8.881784197001252e-16,60,0.25,2.515918487245253
j6010_1.sm,0,centralizada,202,1.0,0.9543153912215955,0.7633898720153572,0.809149942615283,246.0,8.881784197001252e-16,60,0.25,1.5159184872452531
j6010_1.sm,0,centralizada,203,1.0,0.9492393235795507,0.760378752928502,0.809149942615283,246.0,8.881784197001252e-16,60,0.25,0.5159184872452531
j6010_1.sm,0,centralizada,204,1.0,0.9441632559375058,0.7571710290426675,0.809149942615283,246.0,8.881784197001252e-16,60,0.25,0.0
j6010_1.sm,0,adaptativa,0,0.3,0.9954191521791271,0.9968987539583788,0.9510778212743425,0.0,0.0,0,0.8837302934590355,0
j6010_1.sm,0,adaptativa,1,0.30968972128208855,0.9894194421826649,0.9926341967927258,0.917761766531943,0.0,0.0,0,0.8837302934590355,0
j6010_1.sm,0,adaptativa,2,0.3193794425641771,0.9834197321862024,0.9882957902336758,0.917761766531943,2.0,0.0,2,0.8837302934590355,0
j6010_1.sm,0,adaptativa,3,0.30161495354701473,0.9770957262754925,0.9837238749423447,0.8641536193100366,2.0,0.0,2,0.8837302934590355,4.5
j6010_1.sm,0,adaptativa,4,0.3113046748291033,0.9693679118176357,0.9781918790456116,0.8641536193100366,2.0,0.0,2,0.8837302934590355,4.5
j6010_1.sm,0,adaptativa,5,0.32099439611119185,0.961640097359779,0.9728907321863088,0.8641536193100366,2.0,0.0,2,0.8837302934590355,4.5
j6010_1.sm,0,adaptativa,6,0.3306841173932804,0.9539122829019223,0.967754846018508,0.8641536193100366,2.0,0.0,2,0.8837302934590355,4.5
j6010_1.sm,0,adaptativa,7,0.3403738386753689,0.9461844684440656,0.9626112030654953,0.8641536193100366,6.0,0.0,3,0.8837302934590355,4.5
j6010_1.sm,0,adaptativa,8,0.33633645480783203,0.9426431554752054,0.9609463512823706,0.8641536193100366,15.0,0.0,4,0.8837302934590355,4.5
j6010_1.sm,0,adaptativa,9,0.33229907094029515,0.949565972073423,0.964475760677525,0.9402852209921045,21.0,0.0,5,0.9157932000513623,4.5
j6010_1.sm,0,adaptativa,10,0.32826168707275827,0.9677584219257431,0.9769300927510107,0.9588808832659715,21.0,0.0,5,0.941871727973135,4.5
j6010_1.sm,0,adaptativa,11,0.3379514083548468,0.9762722203608133,0.9832942430432071,0.9588808832659715,21.0,0.0,5,0.941871727973135,4.5
j6010_1.sm,0,adaptativa,12,0.3476411296369354,0.9844646702131333,0.9891317836498331,0.9588808832659715,34.0,0.0,7,0.941871727973135,4.5
j6010_1.sm,0,adaptativa,13,0.329876640619773,0.9983073528300334,0.9988777333434208,0.9899741789589888,34.0,0.0,7,0.9734063488727909,3.5
j6010_1.sm,0,adaptativa,14,0.33956636190186157,0.997694500302512,0.9984147219017133,0.9946327375535913,34.0,0.0,7,0.9856855767850979,2.5
j6010_1.sm,0,adaptativa,15,0.34925608318395013,0.9965417504537681,0.9976033158837989,0.9946327375535913,34.0,0.0,7,0.9856855767850979,1.5
j6010_1.sm,0,adaptativa,16,0.3589458044660387,0.9937021875876035,0.9956541437533607,0.9988735051726124,34.0,0.0,7,0.9983333333333334,0.5
j6010_1.sm,0,adaptativa,17,0.3686355257481272,0.9908626247214388,0.9936696567209632,0.9988735051726124,34.0,0.0,7,0.9983333333333334,0.0
j6010_1.sm,0,adaptativa,18,0.37832524703021575,0.9949395609477377,0.9965445477449868,0.9994328700140366,34.0,0.0,7,0.9983333333333334,0.0
j6010_1.sm,0,adaptativa,19,0.3880149683123043,0.9932527479303171,0.9953495617618877,0.9994328700140366,34.0,0.0,7,0.9983333333333334,0.0
j6010_1.sm,0,adaptativa,20,0.39770468959439287,0.9915659349128964,0.9940172225980164,0.9988466471822149,34.0,0.0,7,0.9966666666666667,0.0
j6010_1.sm,0,adaptativa,21,0.4073944108764814,0.9880356054127154,0.991553522068705,0.9977204562629889,34.0,0.0,7,0.9966666666666667,0.0
j6010_1.sm,0,adaptativa,22,0.41708413215856993,0.9805460028580056,0.9863519937188618,0.7987334557753799,34.0,0.0,7,0.9966666666666667,0.0
j6010_1.sm,0,adaptativa,23,0.4267738534406585,0.9730564003032957,0.981063016903072,0.7987334557753799,35.0,0.0,8,0.9966666666666667,0.0
j6010_1.sm,0,adaptativa,24,0.4227364695731216,0.9678551055300578,0.9774096228112236,0.8805973883331699,44.0,0.0,9,0.9966666666666667,0.0
j6010_1.sm,0,adaptativa,25,0.4186990857055847,0.9728150852532597,0.9811335882955982,0.9977204562629889,48.0,0.0,10,0.9966666666666667,0.0
j6010_1.sm,0,adaptativa,26,0.41466170183804785,0.9807618049904084,0.9864411075659554,0.9965939614356013,48.0,0.0,10,0.9950000000000001,0.0
j6010_1.sm,0,adaptativa,27,0.42435142312013635,0.9685789146250946,0.977881638710428,0.7987166228140156,54.0,0.0,11,0.9950000000000001,0.0
j6010_1.sm,0,adaptativa,28,0.42031403925259947,0.967843958818023,0.9772563542530773,0.8805519808443337,54.0,0.0,11,0.9933333333333333,0.0
j6010_1.sm,0,adaptativa,29,0.43000376053468803,0.957296487675315,0.9694914777472795,0.8805005703351124,54.0,0.0,11,0.9916666666666666,0.0
j6010_1.sm,0,adaptativa,30,0.4396934818167766,0.9467490165326072,0.9620044267242037,0.8804288463650934,64.0,0.0,12,0.9899999999999999,0.0
j6010_1.sm,0,adaptativa,31,0.43565609794923965,0.9480450618726595,0.9632967374165671,0.9977204562629889,64.0,0.0,12,0.9966666666666667,0.0
j6010_1.sm,0,adaptativa,32,0.4453458192313282,0.9431019998623956,0.96074468212674,0.8805973883331699,64.0,0.0,12,0.9966666666666667,0.0
j6010_1.sm,0,adaptativa,33,0.45503554051341677,0.9218630106886959,0.9468392144643207,0.7749423408452017,73.0,0.0,13,0.9966666666666667,0.0
j6010_1.sm,0,adaptativa,34,0.45099815664587983,0.9169142934342682,0.9415067904870783,0.7987166228140156,81.0,0.0,14,0.9950000000000001,0.0
j6010_1.sm,0,adaptativa,35,0.446960772778343,0.9060278233291091,0.9344347683621419,0.7986765731644562,81.0,0.0,14,0.9933333333333333,0.0
j6010_1.sm,0,adaptativa,36,0.45665049406043157,0.8853170693072085,0.921358120985886,0.7986123601801793,81.0,0.0,14,0.9916666666666666,0.0
j6010_1.sm,0,adaptativa,37,0.46634021534252007,0.8646063152853082,0.9089266134078763,0.7985230164108951,97.0,0.0,16,0.9899999999999999,0.0
j6010_1.sm,0,adaptativa,38,0.4485757263253577,0.8697554806924087,0.915742604162265,0.9918597939220928,97.0,0.0,16,0.9883333333333333,0.0
j6010_1.sm,0,adaptativa,39,0.45826544760744625,0.8679467658614213,0.9185354300707673,0.9906381975020633,105.0,0.0,17,0.9866666666666667,0.0
j6010_1.sm,0,adaptativa,40,0.45422806373990937,0.850617874082224,0.9107834727027786,0.774468630886323,113.0,0.0,18,0.9866666666666667,3.5
j6010_1.sm,0,adaptativa,41,0.4501906798723725,0.8470580627087715,0.9134026637453209,0.7982649735624268,113.0,0.0,18,0.9866666666666667,3.5
j6010_1.sm,0,adaptativa,42,0.45988040115446105,0.8434982513353192,0.9158264637616623,0.7982649735624268,113.0,0.0,18,0.9866666666666667,3.5
j6010_1.sm,0,adaptativa,43,0.4695701224365496,0.839938439961867,0.9179239543920944,0.7982649735624268,113.0,0.0,18,0.9866666666666667,3.5
j6010_1.sm,0,adaptativa,44,0.4792598437186381,0.8265312718343751,0.9123749231817057,0.7982649735624268,123.0,0.0,19,0.9866666666666667,3.5
j6010_1.sm,0,adaptativa,45,0.47522245985110123,0.8159924554924892,0.9071549096875934,0.7982649735624268,128.0,0.0,20,0.9866666666666667,3.5
j6010_1.sm,0,adaptativa,46,0.47118507598356435,0.8059404416325298,0.9022059811781142,0.7982649735624268,128.0,0.0,20,0.9866666666666667,3.5
j6010_1.sm,0,adaptativa,47,0.4808747972656529,0.7958884277725703,0.8969390946932901,0.7982649735624268,135.0,0.0,22,0.9866666666666667,3.5
j6010_1.sm,0,adaptativa,48,0.46311030824849053,0.8076644086722217,0.9075965570528973,0.9894090905086057,142.0,0.0,23,0.985,3.5
j6010_1.sm,0,adaptativa,49,0.45907292438095365,0.8095653993502187,0.9108252642044671,0.9881763008312502,150.0,0.0,24,0.9833333333333334,2.5
j6010_1.sm,0,adaptativa,50,0.45503554051341677,0.8040650668299268,0.9091431559154523,0.8799193973264412,150.0,0.0,24,0.9833333333333334,1.5
j6010_1.sm,0,adaptativa,51,0.46472526179550533,0.7928543119475586,0.9025544539256777,0.8799193973264412,150.0,0.0,24,0.9833333333333334,0.5
j6010_1.sm,0,adaptativa,52,0.4744149830775939,0.7773539794272667,0.8929130247803928,0.8799193973264412,155.0,0.0,25,0.9833333333333334,0.0
j6010_1.sm,0,adaptativa,53,0.4703775992100569,0.734549861182952,0.8669261564555945,0.8799193973264412,155.0,0.0,25,0.9833333333333334,0.0
j6010_1.sm,0,adaptativa,54,0.48006732049214546,0.7120966805487239,0.8590798490471209,0.8799193973264412,155.0,0.0,25,0.9833333333333334,0.0
j6010_1.sm,0,adaptativa,55,0.489757041774234,0.6949587425380089,0.8528066982566772,0.8799193973264412,155.0,0.0,25,0.9833333333333334,0.0
j6010_1.sm,0,adaptativa,56,0.4994467630563226,0.6778208045272941,0.847194137647972,0.8799193973264412,155.0,0.0,25,0.9833333333333334,0.0
j6010_1.sm,0,adaptativa,57,0.5091364843384112,0.6606828665165793,0.8404016093937555,0.8799193973264412,173.0,0.0,27,0.9833333333333334,0.0
j6010_1.sm,0,adaptativa,58,0.49137199532124887,0.6723752094679455,0.8520863873041303,0.9869435938902474,173.0,0.0,27,0.9816666666666668,0.0
j6010_1.sm,0,adaptativa,59,0.5010617166033373,0.6574603315024662,0.8465732335342966,0.9857146456215395,173.0,0.0,27,0.98,0.0
j6010_1.sm,0,adaptativa,60,0.5107514378854259,0.6380619547732324,0.8373512417734895,0.8795161706723654,180.0,0.0,28,0.98,0.0
j6010_1.sm,0,adaptativa,61,0.506714054017889,0.6186635780439985,0.8312067175956646,0.8795161706723654,188.0,2.0936293388464775,29,0.98,2.0936293388464775
j6010_1.sm,0,adaptativa,62,0.5026766701503521,0.6050588593045565,0.8289731057993649,0.8795161706723654,188.0,2.0936293388464775,29,0.98,2.0936293388464775
j6010_1.sm,0,adaptativa,63,0.5123663914324407,0.5914541405651145,0.8233567255485222,0.8795161706723654,189.0,2.0936293388464775,30,0.98,2.0936293388464775
j6010_1.sm,0,adaptativa,64,0.5083290075649038,0.5903634208845143,0.827642827576879,0.9857146456215395,189.0,2.0936293388464775,30,0.98,2.0936293388464775
j6010_1.sm,0,adaptativa,65,0.5180187288469924,0.5892727012039142,0.8262762210289963,0.9857146456215395,194.0,2.0936293388464775,32,0.98,2.0936293388464775
j6010_1.sm,0,adaptativa,66,0.50025423982983,0.5710640810593026,0.8218457874335782,0.7974029265044931,202.0,2.0936293388464775,33,0.98,2.0936293388464775
j6010_1.sm,0,adaptativa,67,0.49621685596229304,0.5389010548630534,0.8030162202005369,0.7736013751499266,202.0,2.0936293388464775,33,0.98,4.6703533421727155
j6010_1.sm,0,adaptativa,68,0.5059065772443816,0.5067380286668043,0.7798380065809272,0.7736013751499266,202.0,2.0936293388464775,33,0.98,4.6703533421727155
j6010_1.sm,0,adaptativa,69,0.5155962985264702,0.4957333009815816,0.772116979548438,0.7736013751499266,208.0,2.0936293388464775,35,0.98,4.6703533421727155
j6010_1.sm,0,adaptativa,70,0.49783180950930783,0.49003427461844584,0.7683383008332195,0.7974029265044931,211.0,2.5936293388464775,36,0.98,5.1703533421727155
j6010_1.sm,0,adaptativa,71,0.493794425641771,0.4808897024839025,0.76252030389269,0.7974029265044931,211.0,2.0936293388464775,37,0.98,5.1703533421727155
j6010_1.sm,0,adaptativa,72,0.489757041774234,0.4717428490481857,0.7568695021627354,0.7974029265044931,216.0,2.0936293388464775,38,0.98,4.6703533421727155
j6010_1.sm,0,adaptativa,73,0.48571965790669724,0.466561512371711,0.7558638014786597,0.7974029265044931,216.0,2.0936293388464775,38,0.98,3.670353342172715
j6010_1.sm,0,adaptativa,74,0.4954093791887858,0.4635284144490373,0.7505239257262467,0.7974029265044931,223.0,2.0936293388464775,40,0.98,2.670353342172715
j6010_1.sm,0,adaptativa,75,0.47764489017162337,0.4717869302234361,0.7624173982640016,0.8795161706723654,233.0,2.0936293388464775,42,0.98,2.0936293388464775
j6010_1.sm,0,adaptativa,76,0.4598804011544611,0.47135853290260094,0.7685085475736155,0.8795161706723654,233.0,0.0,42,0.98,2.4020991797040114
j6010_1.sm,0,adaptativa,77,0.4695701224365496,0.4696170486769997,0.763844977289839,0.8795161706723654,233.0,0.0,42,0.98,1.4020991797040114
j6010_1.sm,0,adaptativa,78,0.47925984371863817,0.4678755644513985,0.7595168024582994,0.8795161706723654,238.0,0.0,44,0.98,1.308469840857534
j6010_1.sm,0,adaptativa,79,0.46149535470147585,0.4778755644513984,0.7726007211811123,0.9844930174298868,238.0,7.61935030585853,44,0.9783333333333332,7.927820146716064
j6010_1.sm,0,adaptativa,80,0.4711850759835644,0.4878755644513985,0.7763308196563105,0.9832821334198258,238.0,7.61935030585853,44,0.9766666666666666,7.61935030585853
j6010_1.sm,0,adaptativa,81,0.48087479726565296,0.49683518478171135,0.7793473395402888,0.8790012366364085,238.0,0.0,44,0.9766666666666666,7.61935030585853
j6010_1.sm,0,adaptativa,82,0.4905645185477415,0.4979192406606258,0.7766835395569872,0.8790012366364085,238.0,0.0,44,0.9766666666666666,7.61935030585853
j6010_1.sm,0,adaptativa,83,0.50025423982983,0.4968788609909387,0.7728363242733202,0.8790012366364085,246.0,0.0,46,0.9766666666666666,7.61935030585853
j6010_1.sm,0,adaptativa,84,0.4824897508126676,0.4958384813212516,0.7782784653999025,0.8790012366364085,246.0,0.0,46,0.9766666666666666,13.826554708241373
j6010_1.sm,0,adaptativa,85,0.49217947209475615,0.4947981016515645,0.774124778755431,0.8790012366364085,251.0,0.0,48,0.9766666666666666,13.826554708241373
j6010_1.sm,0,adaptativa,86,0.4744149830775939,0.4987807142772001,0.783162806200829,0.8790012366364085,251.0,0.0,48,0.9766666666666666,15.149702532762431
j6010_1.sm,0,adaptativa,87,0.48410470435968245,0.4975614285544003,0.7787477913273396,0.8790012366364085,251.0,0.0,48,0.9766666666666666,15.149702532762431
j6010_1.sm,0,adaptativa,88,0.493794425641771,0.4963421428316004,0.7745054469124363,0.8790012366364085,256.0,0.0,50,0.9766666666666666,15.149702532762431
j6010_1.sm,0,adaptativa,89,0.47602993662460846,0.49463691215883326,0.779549888578738,0.8790012366364085,256.0,0.0,50,0.9766666666666666,14.149702532762431
j6010_1.sm,0,adaptativa,90,0.48571965790669713,0.4929316814860662,0.7748637885799566,0.8790012366364085,256.0,0.0,50,0.9766666666666666,13.826554708241373
j6010_1.sm,0,adaptativa,91,0.4954093791887856,0.4912264508132991,0.7704523842266808,0.8790012366364085,256.0,0.0,51,0.9766666666666666,13.826554708241373
j6010_1.sm,0,adaptativa,92,0.49137199532124887,0.48952122014053195,0.7705885454751596,0.8790012366364085,257.0,0.0,52,0.9766666666666666,12.826554708241373
j6010_1.sm,0,adaptativa,93,0.4873346114537119,0.4878159894677649,0.77073035778223,0.8790012366364085,257.0,0.0,52,0.9766666666666666,11.826554708241373
j6010_1.sm,0,adaptativa,94,0.49702433273580043,0.48611075879499777,0.7660928925532197,0.8790012366364085,257.0,0.0,52,0.9766666666666666,10.826554708241373
j6010_1.sm,0,adaptativa,95,0.5067140540178889,0.48440552812223064,0.7621523722165775,0.8790012366364085,267.0,0.0,54,0.9766666666666666,9.826554708241373
j6010_1.sm,0,adaptativa,96,0.48894956500072667,0.4827002974494636,0.7662279132003277,0.8790012366364085,267.0,0.0,54,0.9766666666666666,7.826554708241373
j6010_1.sm,0,adaptativa,97,0.49863928628281523,0.48099506677669646,0.7616223843414565,0.8790012366364085,275.0,0.0,55,0.9766666666666666,5.826554708241373
j6010_1.sm,0,adaptativa,98,0.49460190241527846,0.4854041153824602,0.7663987133960903,0.8786985665788828,277.0,0.0,56,0.975,3.826554708241373
j6010_1.sm,0,adaptativa,99,0.4905645185477415,0.48881809721152747,0.770096873800523,0.8786985665788828,277.0,7.413992982526497,56,0.975,9.62119738490934
j6010_1.sm,0,adaptativa,100,0.50025423982983,0.49322714581729116,0.7699536853806871,0.9820852601505279,277.0,7.413992982526497,56,0.975,8.62119738490934
j6010_1.sm,0,adaptativa,101,0.5099439611119185,0.4976361944230549,0.7710641808768659,0.9820852601505279,277.0,7.413992982526497,56,0.975,7.6211973849093395
j6010_1.sm,0,adaptativa,102,0.5196336823940071,0.5020452430288186,0.7717000343169823,0.9820852601505279,277.0,7.413992982526497,56,0.975,7.413992982526497
j6010_1.sm,0,adaptativa,103,0.5293234036760956,0.5164542916345822,0.7789587994538093,0.9820852601505279,283.0,7.413992982526497,57,0.975,7.413992982526497
j6010_1.sm,0,adaptativa,104,0.5252860198085587,0.5264542916345823,0.7839215253347988,0.9820852601505279,283.0,0.0,57,0.975,7.413992982526497
j6010_1.sm,0,adaptativa,105,0.5349757410906473,0.5464542916345824,0.7919339997429761,0.9820852601505279,283.0,0.0,57,0.975,7.413992982526497
j6010_1.sm,0,adaptativa,106,0.5446654623727358,0.5664542916345824,0.7958733844517777,0.9820852601505279,283.0,0.0,57,0.975,7.413992982526497
j6010_1.sm,0,adaptativa,107,0.5543551836548244,0.58,0.7930698945221354,0.9820852601505279,283.0,0.0,57,0.975,7.413992982526497
j6010_1.sm,0,adaptativa,108,0.564044904936913,0.59,0.7894527318845457,0.9820852601505279,283.0,0.0,57,0.975,7.413992982526497
j6010_1.sm,0,adaptativa,109,0.5737346262190015,0.6,0.7867045382204699,0.9820852601505279,283.0,0.0,57,0.975,7.413992982526497
j6010_1.sm,0,adaptativa,110,0.5834243475010901,0.61,0.7854652537344111,0.9820852601505279,283.0,0.0,57,0.975,7.413992982526497
j6010_1.sm,0,adaptativa,111,0.5931140687831786,0.62,0.785144659215376,0.9820852601505279,283.0,0.0,58,0.975,7.413992982526497
