arquivo,combinacao,instancia,tarefa,duracao,n_sucessores,sucessores,R1,R2,R3,R4,ES,LS,folga_total,makespan_instancia,intensidade_recursos,duracao_norm,intensidade_norm,folga_norm,criticidade_folga,criticidade_sucessores,Di,nivel_dificuldade
j6010_2.sm,10,2,28,6,2,43;49,5,8,8,7,16,24,8,62,0.18492324289924605,0.5555555555555556,0.7861113001774896,0.2,0.8,0.5,0.713888951911015,muito alta
j6010_2.sm,10,2,29,10,1,50,6,1,2,3,29,30,1,62,0.07688983583948178,1.0,0.29264857563207797,0.025,0.975,0.0,0.7558828585440259,muito alta
j6010_2.sm,10,2,30,6,1,59,6,8,0,3,13,51,38,62,0.10956650876005714,0.5555555555555556,0.44190537024141735,0.95,0.050000000000000044,0.0,0.3491536419323243,baixa
j6010_2.sm,10,2,31,6,1,39,3,0,10,5,10,10,0,62,0.1183436449467134,0.5555555555555556,0.48199657586244815,0.0,1.0,0.0,0.6791840438060013,muito alta
j6010_2.sm,10,2,32,1,1,40,0,0,3,7,27,40,13,62,0.07474429583005507,0.0,0.28284842170295865,0.325,0.675,0.0,0.31928280723431957,baixa
j6010_2.sm,10,2,33,2,1,43,4,8,8,0,20,34,14,62,0.12278981181420205,0.1111111111111111,0.502305271810552,0.35,0.65,0.0,0.421138794307221,media
j6010_2.sm,10,2,34,7,1,51,0,1,9,8,16,22,6,62,0.12580443422300228,0.6666666666666666,0.5160751215987686,0.15,0.85,0.0,0.6775805960884784,muito alta
j6010_2.sm,10,2,35,7,1,55,0,2,0,0,20,29,9,62,0.01282051282051282,0.6666666666666666,0.0,0.225,0.775,0.0,0.4805555555555555,media
j6010_2.sm,10,2,36,4,1,57,7,7,10,0,18,46,28,62,0.1456201319006197,0.3333333333333333,0.6065870144557244,0.7,0.30000000000000004,0.0,0.41330678259635256,baixa
j6010_2.sm,10,2,37,7,1,59,8,0,0,8,27,50,23,62,0.10997067448680352,0.6666666666666666,0.4437514725362179,0.575,0.42500000000000004,0.0,0.5118060464009615,media
j6010_2.sm,10,2,38,9,1,54,7,0,8,3,15,31,16,62,0.11274676346470211,0.8888888888888888,0.45643177641533644,0.4,0.6,0.0,0.648440221768075,alta
j6010_2.sm,10,2,39,9,3,44;45;48,1,0,10,4,16,16,0,62,0.09891549245404477,0.8888888888888888,0.3932548678775059,0.0,1.0,1.0,0.7607145855887982,muito alta
j6010_2.sm,10,2,40,6,2,47;61,4,9,9,1,28,41,13,62,0.14336214532910047,0.5555555555555556,0.5962732398938202,0.325,0.675,0.5,0.6089429318164585,alta
j6010_2.sm,10,2,41,7,2,47;53,0,0,1,2,9,35,26,62,0.02222659323367427,0.6666666666666666,0.042964025612967735,0.65,0.35,0.5,0.3532102307598781,baixa
j6010_2.sm,10,2,42,9,1,57,3,1,3,4,16,41,25,62,0.07400645839866925,0.8888888888888888,0.2794782116996602,0.625,0.375,0.0,0.514455700196183,media
j6010_2.sm,10,2,43,4,1,50,0,1,8,4,22,36,14,62,0.08744880873126348,0.3333333333333333,0.3408786525442808,0.35,0.65,0.0,0.44140399529253804,media
j6010_2.sm,10,2,44,6,1,50,0,9,4,0,25,34,9,62,0.08208255159474673,0.5555555555555556,0.31636727278438936,0.225,0.775,0.0,0.548974276113315,alta
j6010_2.sm,10,2,45,5,2,49;56,6,6,7,5,25,25,0,62,0.15555795502687714,0.4444444444444444,0.651979874029435,0.0,1.0,0.5,0.6988081061579599,muito alta
j6010_2.sm,10,2,46,4,1,56,8,3,0,3,12,48,36,62,0.08887886307241147,0.3333333333333333,0.347410692314539,0.9,0.09999999999999998,0.0,0.26024800854929075,baixa
j6010_2.sm,10,2,47,7,1,60,8,4,9,0,34,47,13,62,0.1259736198760589,0.6666666666666666,0.5168479086058944,0.325,0.675,0.0,0.619504858424187,alta
j6010_2.sm,10,2,48,5,1,54,0,9,9,0,25,35,10,62,0.11257035647279551,0.4444444444444444,0.4556260045969309,0.25,0.75,0.0,0.5500234830137918,alta
j6010_2.sm,10,2,49,6,2,54;55,8,0,6,0,30,30,0,62,0.08203991130820398,0.5555555555555556,0.3161725053273088,0.0,1.0,0.5,0.6239093536276215,alta
j6010_2.sm,10,2,50,2,2,53;58,2,7,0,10,39,40,1,62,0.1368805925257538,0.1111111111111111,0.5666675392807217,0.025,0.975,0.5,0.5509262167972775,alta
j6010_2.sm,10,2,51,3,1,52,8,2,8,9,23,29,6,62,0.17963619124122665,0.2222222222222222,0.7619617062048095,0.15,0.85,0.0,0.6113946428090106,alta
j6010_2.sm,10,2,52,4,1,55,4,6,0,5,26,32,6,62,0.10151139183397248,0.3333333333333333,0.40511212217992953,0.15,0.85,0.0,0.529481818504421,media
j6010_2.sm,10,2,53,10,1,56,8,5,10,3,41,42,1,62,0.16267498564902186,1.0,0.6844882380351525,0.025,0.975,0.0,0.8864960793450507,muito alta
j6010_2.sm,10,2,54,5,1,58,0,4,2,3,36,40,4,62,0.06202969597934193,0.4444444444444444,0.22477211683953152,0.1,0.9,0.0,0.5230721870946586,media
j6010_2.sm,10,2,55,9,1,58,6,0,6,3,36,36,0,62,0.09486982333166441,0.8888888888888888,0.37477552003434617,0.0,1.0,0.0,0.7545548029744116,muito alta
j6010_2.sm,10,2,56,3,1,61,10,0,7,0,51,52,1,62,0.09950110864745011,0.2222222222222222,0.39592977900176446,0.025,0.975,0.0,0.5310506670746622,media
j6010_2.sm,10,2,57,4,1,60,2,0,4,9,25,50,25,62,0.10833452542736571,0.3333333333333333,0.4362780567234041,0.625,0.375,0.0,0.38153713001891243,baixa
j6010_2.sm,10,2,58,10,1,61,6,10,5,4,45,45,0,62,0.160939342587651,1.0,0.676560364822484,0.0,1.0,0.0,0.8921867882741612,muito alta
j6010_2.sm,10,2,59,5,1,62,8,10,1,2,34,57,23,62,0.13178370279078383,0.4444444444444444,0.5433865453384085,0.575,0.42500000000000004,0.0,0.47094366326095094,media
j6010_2.sm,10,2,60,8,1,62,10,0,0,7,41,54,13,62,0.11326979472140762,0.7777777777777778,0.4588208191751703,0.325,0.675,0.0,0.6371995323176494,alta
j6010_2.sm,10,2,61,7,1,62,7,3,1,1,55,55,0,62,0.07316557360813852,0.6666666666666666,0.27563731367508393,0.0,1.0,0.0,0.6474346601139168,alta
j6010_3.sm,10,3,2,8,3,7;10;20,5,5,5,10,0,0,0,72,0.20806854185086945,0.7777777777777778,0.7622596105235487,0.0,1.0,1.0,0.8466791294337754,muito alta
j6010_3.sm,10,3,3,3,3,9;12;38,8,10,0,10,0,40,40,72,0.23257441791924552,0.2222222222222222,0.8698711856180867,0.6666666666666666,0.33333333333333337,1.0,0.4751422470578807,media
j6010_3.sm,10,3,4,4,3,5;6;8,9,5,5,0,0,20,20,72,0.16032318376068377,0.3333333333333333,0.5525975207781441,0.3333333333333333,0.6666666666666667,1.0,0.517532506926048,media
j6010_3.sm,10,3,5,2,3,11;19;34,0,2,3,0,4,24,20,72,0.03732638888888889,0.1111111111111111,0.01248710845078967,0.3333333333333333,0.6666666666666667,1.0,0.26342162874285585,baixa
j6010_3.sm,10,3,6,6,1,22,5,9,7,7,4,36,32,72,0.22560925066312998,0.5555555555555556,0.8392853531778932,0.5333333333333333,0.4666666666666667,0.0,0.6205025251333718,alta
j6010_3.sm,10,3,7,10,3,26;28;36,0,3,2,0,8,28,20,72,0.03645833333333333,1.0,0.008675254292127543,0.3333333333333333,0.6666666666666667,1.0,0.5584473069862648,alta
j6010_3.sm,10,3,8,9,2,27;54,7,0,2,3,4,28,24,72,0.10879476127320954,0.8888888888888888,0.32632302683464437,0.4,0.6,0.5,0.605070638574511,alta
j6010_3.sm,10,3,9,3,1,25,2,7,10,9,3,43,40,72,0.2235530872384321,0.2222222222222222,0.8302562132211685,0.6666666666666666,0.33333333333333337,0.0,0.46193725625890797,media
j6010_3.sm,10,3,10,10,3,13;29;44,0,6,1,10,8,8,0,72,0.1356860632183908,1.0,0.44440961760126185,0.0,1.0,1.0,0.8148032058670873,muito alta
j6010_3.sm,10,3,11,2,3,15;33;55,8,6,0,0,6,26,20,72,0.11858974358974358,0.1111111111111111,0.3693353016116964,0.3333333333333333,0.6666666666666667,1.0,0.38237102646315807,baixa
j6010_3.sm,10,3,12,6,1,50,4,0,5,2,3,47,44,72,0.0947654177718833,0.5555555555555556,0.26471658813775256,0.7333333333333333,0.2666666666666667,0.0,0.36231293678665827,baixa
j6010_3.sm,10,3,13,3,2,14;60,2,0,4,2,18,18,0,72,0.06772214854111405,0.2222222222222222,0.14596267011789446,0.0,1.0,0.5,0.45606163078003886,media
j6010_3.sm,10,3,14,9,3,16;17;18,3,8,1,3,21,21,0,72,0.11807627836722664,0.8888888888888888,0.36708054437726234,0.0,1.0,1.0,0.7519898110887171,muito alta
j6010_3.sm,10,3,15,8,2,24;30,5,10,4,7,8,28,20,72,0.20911619510757443,0.7777777777777778,0.7668601241633133,0.3333333333333333,0.6666666666666667,0.5,0.7371015228692525,muito alta
j6010_3.sm,10,3,16,7,3,22;27;35,2,5,3,0,30,30,0,72,0.07739049145299146,0.6666666666666666,0.1884188388505794,0.0,1.0,1.0,0.6183618351724154,alta
j6010_3.sm,10,3,17,8,1,61,6,7,0,0,30,54,24,72,0.10630341880341881,0.7777777777777778,0.3153829042890943,0.4,0.6,0.0,0.5643868940222907,alta
j6010_3.sm,10,3,18,1,3,21;24;41,10,2,2,9,30,39,9,72,0.20325394193928675,0.0,0.7411174698186083,0.15,0.85,1.0,0.5303724899395361,media
j6010_3.sm,10,3,19,7,2,23;39,5,0,1,3,6,35,29,72,0.08175149204244032,0.6666666666666666,0.20756910881478638,0.48333333333333334,0.5166666666666666,0.5,0.4636341473827065,media
j6010_3.sm,10,3,20,5,1,33,0,8,10,8,8,23,15,72,0.20264607279693486,0.4444444444444444,0.7384481608056459,0.25,0.75,0.0,0.6442975350833634,alta
j6010_3.sm,10,3,21,9,1,46,8,10,6,8,31,50,19,72,0.2622080386089007,0.8888888888888888,1.0,0.31666666666666665,0.6833333333333333,0.0,0.8574074074074073,muito alta
j6010_3.sm,10,3,22,4,1,25,5,9,3,5,37,42,5,72,0.17711787135278514,0.3333333333333333,0.6263472932802169,0.08333333333333333,0.9166666666666666,0.0,0.6254490977600722,alta
j6010_3.sm,10,3,23,1,1,32,8,0,3,0,13,52,39,72,0.10036057692307693,0.0,0.28928636427979215,0.65,0.35,0.0,0.2130954547599307,baixa
j6010_3.sm,10,3,24,2,2,43;47,10,0,5,7,31,46,15,72,0.19556117374005305,0.1111111111111111,0.707336555378051,0.25,0.75,0.5,0.5228158888297207,media
j6010_3.sm,10,3,25,10,2,42;47,9,0,1,2,41,46,5,72,0.11159234084880637,1.0,0.3386079149056642,0.08333333333333333,0.9166666666666666,0.5,0.7517581938574436,muito alta
j6010_3.sm,10,3,26,2,1,47,3,6,9,0,18,56,38,72,0.1408253205128205,0.1111111111111111,0.4669774119835797,0.6333333333333333,0.3666666666666667,0.0,0.3149183965871192,baixa
j6010_3.sm,10,3,27,3,2,37;41,0,6,7,7,37,37,0,72,0.15669899425287356,0.2222222222222222,0.536682776890255,0.0,1.0,0.5,0.5863016663708257,alta
j6010_3.sm,10,3,28,10,1,31,0,5,8,0,18,43,25,72,0.09722222222222222,1.0,0.27550504539847526,0.4166666666666667,0.5833333333333333,0.0,0.6196127929106028,alta
j6010_3.sm,10,3,29,8,1,46,5,0,6,4,18,51,33,72,0.12943468169761274,0.7777777777777778,0.41695820104750164,0.55,0.44999999999999996,0.0,0.548245326275093,alta
j6010_3.sm,10,3,30,5,1,40,6,0,5,6,16,36,20,72,0.14847894562334218,0.4444444444444444,0.5005864391013327,0.3333333333333333,0.6666666666666667,0.0,0.5372325167374813,media
j6010_3.sm,10,3,31,6,1,48,6,10,0,7,28,53,25,72,0.18748157972295904,0.5555555555555556,0.6718569897474267,0.4166666666666667,0.5833333333333333,0.0,0.6035819595454385,alta
j6010_3.sm,10,3,32,4,1,56,1,9,2,0,14,53,39,72,0.08774038461538461,0.3333333333333333,0.23386786920385835,0.65,0.35,0.0,0.30573373417906385,baixa
j6010_3.sm,10,3,33,10,1,36,0,7,0,10,13,28,15,72,0.13481800766283525,1.0,0.44059776344259977,0.25,0.75,0.0,0.7301992544808665,muito alta
j6010_3.sm,10,3,34,4,1,56,0,7,10,7,6,53,47,72,0.187080938697318,0.3333333333333333,0.6700976724434288,0.7833333333333333,0.21666666666666667,0.0,0.40669922414780957,baixa
j6010_3.sm,10,3,35,6,1,54,1,8,7,5,37,50,13,72,0.16296188844680223,0.5555555555555556,0.5641847485389578,0.21666666666666667,0.7833333333333333,0.0,0.6343578791426155,alta
j6010_3.sm,10,3,36,10,1,43,0,1,0,5,23,38,15,72,0.05004789272030652,1.0,0.06835048836221717,0.25,0.75,0.0,0.6061168294540724,alta
j6010_3.sm,10,3,37,8,1,52,8,2,3,8,40,49,9,72,0.18321498305334513,0.7777777777777778,0.6531212715617482,0.15,0.85,0.0,0.7602996831131753,muito alta
j6010_3.sm,10,3,38,8,1,59,6,8,5,1,3,63,60,72,0.16093105290303564,0.7777777777777778,0.5552668297911063,1.0,0.0,0.0,0.44434820252296137,media
j6010_3.sm,10,3,39,6,3,43;51;52,10,2,5,0,13,42,29,72,0.14910523504273504,0.5555555555555556,0.503336636266203,0.48333333333333334,0.5166666666666666,1.0,0.5251862861628084,media
j6010_3.sm,10,3,40,7,1,45,3,10,2,1,21,41,20,72,0.12253628794577072,0.6666666666666666,0.38666558815797464,0.3333333333333333,0.6666666666666667,0.0,0.573332973830436,alta
j6010_3.sm,10,3,41,8,1,45,0,7,5,2,40,40,0,72,0.10491499042145594,0.7777777777777778,0.30928595983903256,0.0,1.0,0.0,0.6956879125389368,muito alta
j6010_3.sm,10,3,42,6,1,53,3,3,4,0,51,56,5,72,0.08092948717948718,0.5555555555555556,0.20395947503589415,0.08333333333333333,0.9166666666666666,0.0,0.5587272324193722,alta
j6010_3.sm,10,3,43,4,1,49,6,3,5,8,33,48,15,72,0.18655365826702033,0.3333333333333333,0.6677822490950639,0.25,0.75,0.0,0.5837051941427991,alta
j6010_3.sm,10,3,44,2,1,58,6,1,2,0,18,66,48,72,0.08026175213675214,0.1111111111111111,0.201027279529231,0.8,0.19999999999999996,0.0,0.170712796880114,baixa
j6010_3.sm,10,3,45,5,1,50,4,3,6,0,48,48,0,72,0.10616987179487179,0.4444444444444444,0.3147964651877616,0.0,1.0,0.0,0.5864136365440686,alta
j6010_3.sm,10,3,46,9,1,58,0,0,0,4,40,59,19,72,0.034482758620689655,0.8888888888888888,0.0,0.31666666666666665,0.6833333333333333,0.0,0.524074074074074,media
j6010_3.sm,10,3,47,10,1,58,6,0,10,0,51,58,7,72,0.1358173076923077,1.0,0.4449859456836061,0.11666666666666667,0.8833333333333333,0.0,0.7761064263389797,muito alta
j6010_3.sm,10,3,48,3,1,61,8,1,0,3,34,59,25,72,0.10972959033303861,0.2222222222222222,0.33042810054397287,0.4166666666666667,0.5833333333333333,0.0,0.37866121869984276,baixa
j6010_3.sm,10,3,49,10,1,53,10,0,0,2,37,52,15,72,0.11339522546419098,1.0,0.34652484277365475,0.25,0.75,0.0,0.6988416142578848,muito alta
j6010_3.sm,10,3,50,4,1,52,0,1,2,10,53,53,0,72,0.10877634099616859,0.3333333333333333,0.3262421386827365,0.0,1.0,0.0,0.5531918240053566,alta
j6010_3.sm,10,3,51,9,2,53;60,6,3,0,6,19,53,34,72,0.1302497789566755,0.8888888888888888,0.4205375017694283,0.5666666666666667,0.43333333333333335,0.5,0.5809199079972167,alta
j6010_3.sm,10,3,52,6,1,57,0,0,6,9,57,57,0,72,0.12446120689655173,0.5555555555555556,0.39511840003235527,0.0,1.0,0.0,0.6502246518626369,alta
j6010_3.sm,10,3,53,1,1,57,1,5,3,9,57,62,5,72,0.14536131373415856,0.0,0.4868961193909122,0.08333333333333333,0.9166666666666666,0.0,0.4678542620191929,media
j6010_3.sm,10,3,54,7,1,57,9,9,6,0,43,56,13,72,0.19591346153846154,0.6666666666666666,0.7088835412832906,0.21666666666666667,0.7833333333333333,0.0,0.7196278470944302,muito alta
j6010_3.sm,10,3,55,3,1,60,8,10,6,0,8,64,56,72,0.19324252136752137,0.2222222222222222,0.697154759256638,0.9333333333333333,0.06666666666666665,0.0,0.3286812160485089,baixa
j6010_3.sm,10,3,56,5,1,61,2,4,10,8,18,57,39,72,0.19409906424992632,0.4444444444444444,0.7009160583203576,0.65,0.35,0.0,0.4984535009216006,media
j6010_3.sm,10,3,57,8,1,59,6,8,0,0,63,63,0,72,0.11324786324786325,0.7777777777777778,0.34587773755839113,0.0,1.0,0.0,0.7078851717787229,muito alta
j6010_3.sm,10,3,58,3,1,59,5,6,4,6,61,68,7,72,0.17271772767462423,0.2222222222222222,0.6070251359932054,0.11666666666666667,0.8833333333333333,0.0,0.5708602305162536,alta
j6010_3.sm,10,3,59,1,1,62,0,8,4,0,71,71,0,72,0.08680555555555555,0.0,0.22976279549452994,0.0,1.0,0.0,0.40992093183150996,baixa
j6010_3.sm,10,3,60,5,1,62,10,5,0,0,28,67,39,72,0.13087606837606838,0.4444444444444444,0.42328769893429863,0.65,0.35,0.0,0.405910714459581,baixa
j6010_3.sm,10,3,61,10,1,62,1,6,1,9,38,62,24,72,0.136680758178603,1.0,0.4487775778042911,0.4,0.6,0.0,0.682925859268097,muito alta
j6010_4.sm,10,4,2,6,3,5;25;34,2,4,8,1,0,0,0,80,0.15656565656565657,0.5555555555555556,0.4884586746090841,0.0,1.0,1.0,0.6813380767215464,muito alta
j6010_4.sm,10,4,3,2,3,18;20;42,6,10,0,0,0,44,44,80,0.16919191919191917,0.1111111111111111,0.5331347728965002,0.7586206896551724,0.24137931034482762,1.0,0.2952083981174797,baixa
j6010_4.sm,10,4,4,6,3,7;13;22,6,1,0,0,0,13,13,80,0.06691919191919192,0.5555555555555556,0.17125837676842887,0.22413793103448276,0.7758620689655172,1.0,0.5008920004298338,media
j6010_4.sm,10,4,5,9,3,6;33;40,5,8,4,8,6,6,0,80,0.2529461279461279,0.8888888888888888,0.8294862248696945,0.0,1.0,1.0,0.9061250379195278,muito alta
j6010_4.sm,10,4,6,7,3,8;9;19,8,2,7,1,15,15,0,80,0.1789772727272727,0.6666666666666666,0.5677587490692478,0.0,1.0,1.0,0.7448084719119714,muito alta
j6010_4.sm,10,4,7,3,1,30,4,10,3,10,6,49,43,80,0.2745159932659933,0.2222222222222222,0.9058078927773642,0.7413793103448276,0.2586206896551724,0.0,0.46221693488491955,media
j6010_4.sm,10,4,8,3,2,14;37,2,3,2,0,22,49,27,80,0.07344276094276093,0.2222222222222222,0.19434102755026056,0.46551724137931033,0.5344827586206897,0.5,0.3170153361310575,baixa
j6010_4.sm,10,4,9,3,2,10;32,5,0,1,3,22,22,0,80,0.08449074074074073,0.2222222222222222,0.23343261355174974,0.0,1.0,0.5,0.48521827859132394,media
j6010_4.sm,10,4,10,7,1,11,8,0,10,10,25,25,0,80,0.27083333333333337,0.6666666666666666,0.8927773641102011,0.0,1.0,0.0,0.8531480102589559,muito alta
j6010_4.sm,10,4,11,1,3,12;17;24,0,0,0,3,32,32,0,80,0.027777777777777776,0.0,0.03276247207743856,0.0,1.0,1.0,0.34425415735914616,baixa
j6010_4.sm,10,4,12,3,1,27,6,0,0,3,33,33,0,80,0.08333333333333333,0.2222222222222222,0.22933730454206994,0.0,1.0,0.0,0.4838531755880974,media
j6010_4.sm,10,4,13,6,3,16;26;50,8,9,5,1,6,19,13,80,0.23768939393939398,0.5555555555555556,0.7755026061057335,0.22413793103448276,0.7758620689655172,1.0,0.7023067435422687,muito alta
j6010_4.sm,10,4,14,4,1,15,1,0,8,4,25,52,27,80,0.12962962962962962,0.3333333333333333,0.3931496649292628,0.46551724137931033,0.5344827586206897,0.0,0.4203219189610953,media
j6010_4.sm,10,4,15,6,3,39;43;48,0,4,9,1,29,56,27,80,0.14846380471380471,0.5555555555555556,0.45979151154132536,0.46551724137931033,0.5344827586206897,1.0,0.5166099419058569,media
j6010_4.sm,10,4,16,1,1,21,8,3,1,7,12,25,13,80,0.18339646464646464,0.0,0.5833953834698435,0.22413793103448276,0.7758620689655172,0.0,0.45308581747845356,media
j6010_4.sm,10,4,17,6,1,44,5,9,1,9,33,47,14,80,0.24231902356902357,0.5555555555555556,0.7918838421444526,0.2413793103448276,0.7586206896551724,0.0,0.7020200291183935,muito alta
j6010_4.sm,10,4,18,1,2,29;37,0,8,7,1,2,55,53,80,0.17308501683501681,0.0,0.5469099032017869,0.9137931034482759,0.08620689655172409,0.5,0.21103893325117032,baixa
j6010_4.sm,10,4,19,4,1,39,1,1,0,8,22,59,37,80,0.0946969696969697,0.3333333333333333,0.26954579300074455,0.6379310344827587,0.3620689655172413,0.0,0.3216493639504397,baixa
j6010_4.sm,10,4,20,6,2,36;45,5,2,4,3,2,46,44,80,0.13846801346801346,0.5555555555555556,0.42442293373045414,0.7586206896551724,0.24137931034482762,0.5,0.4071192665436124,baixa
j6010_4.sm,10,4,21,8,2,23;55,2,4,0,0,13,26,13,80,0.06397306397306397,0.7777777777777778,0.16083395383469842,0.22413793103448276,0.7758620689655172,0.5,0.571491266859331,alta
j6010_4.sm,10,4,22,4,2,38;53,2,0,0,0,6,54,48,80,0.018518518518518517,0.3333333333333333,0.0,0.8275862068965517,0.1724137931034483,0.5,0.16858237547892718,baixa
j6010_4.sm,10,4,23,4,3,28;30;46,2,4,0,8,21,34,13,80,0.13804713804713803,0.3333333333333333,0.4229337304542069,0.22413793103448276,0.7758620689655172,1.0,0.5107097109176858,media
j6010_4.sm,10,4,24,2,1,61,8,7,1,3,33,69,36,80,0.19181397306397302,0.1111111111111111,0.6131794489947876,0.6206896551724138,0.3793103448275862,0.0,0.3678669683111616,baixa
j6010_4.sm,10,4,25,10,1,35,8,0,0,8,6,52,46,80,0.14814814814814814,1.0,0.4586746090841399,0.7931034482758621,0.2068965517241379,0.0,0.5551903869360926,alta
j6010_4.sm,10,4,26,10,1,58,2,0,6,2,12,63,51,80,0.09953703703703703,1.0,0.28667163067758744,0.8793103448275862,0.12068965517241381,0.0,0.46912042861666703,media
j6010_4.sm,10,4,27,6,1,31,7,7,6,10,36,36,0,80,0.2994528619528619,0.5555555555555556,0.994043186895011,0.0,1.0,0.0,0.8498662474835221,muito alta
j6010_4.sm,10,4,28,4,1,31,1,8,1,0,25,38,13,80,0.11058501683501684,0.3333333333333333,0.32576321667907665,0.22413793103448276,0.7758620689655172,0.0,0.478319539659309,media
j6010_4.sm,10,4,29,1,2,47;61,2,4,6,8,3,56,53,80,0.20054713804713803,0.0,0.6440804169769172,0.9137931034482759,0.08620689655172409,0.5,0.2434291045095471,baixa
j6010_4.sm,10,4,30,10,1,35,0,1,8,1,25,52,27,80,0.10395622895622895,1.0,0.30230826507818315,0.46551724137931033,0.5344827586206897,0.0,0.6122636745662908,alta
j6010_4.sm,10,4,31,10,1,36,2,0,2,8,42,42,0,80,0.11342592592592592,1.0,0.33581533879374525,0.0,1.0,0.0,0.7786051129312483,muito alta
j6010_4.sm,10,4,32,8,1,44,1,0,4,5,25,45,20,80,0.09722222222222221,0.7777777777777778,0.2784810126582278,0.3448275862068966,0.6551724137931034,0.0,0.5704770680763697,alta
j6010_4.sm,10,4,33,5,1,47,2,0,7,2,15,52,37,80,0.1099537037037037,0.4444444444444444,0.32352941176470584,0.6379310344827587,0.3620689655172413,0.0,0.3766809405754638,baixa
j6010_4.sm,10,4,34,8,1,57,6,5,3,0,6,60,54,80,0.14362373737373738,0.7777777777777778,0.44266567386448247,0.9310344827586207,0.06896551724137934,0.0,0.42980298962787983,media
j6010_4.sm,10,4,35,3,2,54;59,6,0,2,9,35,62,27,80,0.1597222222222222,0.2222222222222222,0.4996276991809381,0.46551724137931033,0.5344827586206897,0.5,0.41877756000794997,media
j6010_4.sm,10,4,36,9,1,37,2,6,10,10,52,52,0,80,0.2834595959595959,0.8888888888888888,0.9374534623976171,0.0,1.0,0.0,0.9421141170955019,muito alta
j6010_4.sm,10,4,37,2,1,56,0,6,6,0,61,61,0,80,0.13068181818181818,0.1111111111111111,0.3968726731198808,0.0,1.0,0.0,0.5026612614103306,media
j6010_4.sm,10,4,38,5,1,51,2,0,0,3,10,58,48,80,0.046296296296296294,0.4444444444444444,0.0982874162323157,0.8275862068965517,0.1724137931034483,0.0,0.23838188459340282,baixa
j6010_4.sm,10,4,39,5,1,57,2,5,5,0,35,63,28,80,0.12742003367003368,0.4444444444444444,0.385331347728965,0.4827586206896552,0.5172413793103448,0.0,0.44900572382791804,media
j6010_4.sm,10,4,40,5,3,41;45;52,2,0,4,8,15,45,30,80,0.13425925925925924,0.4444444444444444,0.409530900967982,0.5172413793103449,0.48275862068965514,1.0,0.4455779887006938,media
j6010_4.sm,10,4,41,5,1,51,0,2,9,3,20,58,38,80,0.1442550505050505,0.4444444444444444,0.4448994787788532,0.6551724137931034,0.3448275862068966,0.0,0.4113905031433981,baixa
j6010_4.sm,10,4,42,2,2,43;48,9,2,0,0,2,60,58,80,0.10606060606060605,0.1111111111111111,0.30975428145941913,1.0,0.0,0.5,0.14028846419017674,baixa
j6010_4.sm,10,4,43,6,1,49,3,6,8,0,35,62,27,80,0.17929292929292928,0.5555555555555556,0.5688756515264333,0.46551724137931033,0.5344827586206897,0.0,0.5529713219008928,alta
j6010_4.sm,10,4,44,9,1,48,0,7,4,5,39,53,14,80,0.1675084175084175,0.8888888888888888,0.5271779597915114,0.2413793103448276,0.7586206896551724,0.0,0.7248958461118575,muito alta
j6010_4.sm,10,4,45,3,1,54,4,0,0,4,20,62,42,80,0.07407407407407407,0.2222222222222222,0.1965748324646314,0.7241379310344828,0.27586206896551724,0.0,0.23155304121745696,baixa
j6010_4.sm,10,4,46,5,1,59,7,0,0,5,25,70,45,80,0.1111111111111111,0.4444444444444444,0.32762472077438565,0.7758620689655172,0.22413793103448276,0.0,0.3320690320844376,baixa
j6010_4.sm,10,4,47,8,2,54;58,1,4,0,4,20,57,37,80,0.09175084175084175,0.7777777777777778,0.25912137006701413,0.6379310344827587,0.3620689655172413,0.5,0.46632270445401103,media
