arquivo,combinacao,instancia,tarefa,duracao,n_sucessores,sucessores,R1,R2,R3,R4,ES,LS,folga_total,makespan_instancia,intensidade_recursos,duracao_norm,intensidade_norm,folga_norm,criticidade_folga,criticidade_sucessores,Di,nivel_dificuldade,multiplicador_risco,multiplicador_ic95_inferior,multiplicador_ic95_superior
j6010_2.sm,10,2,5,3,2,13;31,0,8,8,1,7,7,0,62,0.1081270552159615,0.2222222222222222,0.4353303978596522,0.0,1.0,0.5,0.5525175400272915,alta,2.36668955851816,1.72008,3.22851
j6010_2.sm,10,2,6,7,1,60,6,10,10,9,7,47,40,62,0.2317497281108611,0.6666666666666666,1.0,1.0,0.0,0.0,0.5555555555555556,alta,2.36668955851816,1.72008,3.22851
j6010_2.sm,10,2,7,2,3,8;15;41,0,2,5,3,7,8,1,62,0.0675018660856583,0.1111111111111111,0.2497672738315261,0.025,0.975,1.0,0.445292794980879,media,1.935477655585504,1.75809,2.59922
j6010_2.sm,10,2,8,9,3,19;22;36,1,3,9,6,9,10,1,62,0.1281777329672687,0.8888888888888888,0.5269156060042828,0.025,0.975,1.0,0.7969348316310572,muito alta,2.985046237095499,1.87825,4.15626
j6010_2.sm,10,2,9,9,1,16,9,4,6,0,7,38,31,62,0.1133627551310478,0.8888888888888888,0.4592454331743431,0.775,0.2249999999999999,0.0,0.5243781073544106,media,1.935477655585504,1.75809,2.59922
j6010_2.sm,10,2,10,3,1,11,6,3,7,3,7,12,5,62,0.1201981535380433,0.2222222222222222,0.4904673895401498,0.125,0.875,0.0,0.5292298705874573,media,1.935477655585504,1.75809,2.59922
j6010_2.sm,10,2,11,5,2,18;38,7,9,8,4,10,15,5,62,0.178503587286042,0.4444444444444444,0.7567883265182176,0.125,0.875,0.5,0.6920775903208873,muito alta,2.985046237095499,1.87825,4.15626
j6010_2.sm,10,2,12,4,3,20;27;30,0,4,8,4,9,17,8,62,0.1066795779620327,0.3333333333333333,0.4287187756875762,0.2,0.8,1.0,0.5206840363403031,media,1.935477655585504,1.75809,2.59922
j6010_2.sm,10,2,13,7,2,18;21,5,0,2,6,10,13,3,62,0.0889913096345039,0.6666666666666666,0.3479243129473238,0.075,0.925,0.5,0.6465303265379968,alta,2.36668955851816,1.72008,3.22851
j6010_2.sm,10,2,14,10,1,57,2,0,1,0,9,40,31,62,0.0174611973392461,1.0,0.0211971915789253,0.775,0.2249999999999999,0.0,0.4153990638596417,media,1.935477655585504,1.75809,2.59922
j6010_2.sm,10,2,15,3,3,24;25;46,0,0,4,7,9,18,9,62,0.0808418568056648,0.2222222222222222,0.310700168065467,0.225,0.775,1.0,0.4359741300958963,media,1.935477655585504,1.75809,2.59922
j6010_2.sm,10,2,16,10,1,59,6,4,3,0,16,47,31,62,0.0780246176587639,1.0,0.2978319031188971,0.775,0.2249999999999999,0.0,0.5076106343729656,media,1.935477655585504,1.75809,2.59922
j6010_2.sm,10,2,17,7,2,34;39,6,10,8,2,9,9,0,62,0.1631029932564157,0.6666666666666666,0.6864432425640192,0.0,1.0,0.5,0.784369969743562,muito alta,2.985046237095499,1.87825,4.15626
j6010_2.sm,10,2,18,5,1,45,4,6,1,3,17,20,3,62,0.0914799205515177,0.4444444444444444,0.3592915071964481,0.075,0.925,0.0,0.5762453172136308,alta,2.36668955851816,1.72008,3.22851
j6010_2.sm,10,2,19,9,2,32;37,2,0,0,3,18,31,13,62,0.0355571847507331,0.8888888888888888,0.1038539872354015,0.325,0.675,0.5,0.5559142920414302,alta,2.36668955851816,1.72008,3.22851
j6010_2.sm,10,2,20,3,1,51,10,6,4,0,13,26,13,62,0.1196699641821593,0.2222222222222222,0.4880547862008304,0.325,0.675,0.0,0.4617590028076842,media,1.935477655585504,1.75809,2.59922
j6010_2.sm,10,2,21,1,1,23,0,1,0,10,17,32,15,62,0.087055417700579,0.0,0.3390817656821835,0.375,0.625,0.0,0.3213605885607278,baixa,1.0,1.0,1.0
j6010_2.sm,10,2,22,9,1,26,4,0,0,0,18,19,1,62,0.0227272727272727,0.8888888888888888,0.0452509725283643,0.025,0.975,0.0,0.6363799538057511,alta,2.36668955851816,1.72008,3.22851
j6010_2.sm,10,2,23,2,1,48,6,0,10,7,18,33,15,62,0.1515181317502324,0.1111111111111111,0.6335272281763588,0.375,0.625,0.0,0.4565461130958232,media,1.935477655585504,1.75809,2.59922
j6010_2.sm,10,2,24,8,3,33;35;52,10,1,8,0,12,21,9,62,0.1120089260333162,0.7777777777777778,0.4530615664120379,0.225,0.775,1.0,0.6686131147299386,muito alta,2.985046237095499,1.87825,4.15626
j6010_2.sm,10,2,25,6,1,47,4,10,1,4,12,41,29,62,0.1251854623215756,0.5555555555555556,0.5132478520605036,0.725,0.275,0.0,0.447934469205353,media,1.935477655585504,1.75809,2.59922
j6010_2.sm,10,2,26,2,1,29,5,10,6,6,27,28,1,62,0.1774841176395071,0.1111111111111111,0.7521317088750086,0.025,0.975,0.0,0.6127476066620399,alta,2.36668955851816,1.72008,3.22851
j6010_2.sm,10,2,27,3,2,28;42,0,4,1,0,13,21,8,62,0.0317385866166353,0.2222222222222222,0.0864118284580386,0.2,0.8,0.5,0.3695446835600869,baixa,1.0,1.0,1.0
j6010_2.sm,10,2,28,6,2,43;49,5,8,8,7,16,24,8,62,0.184923242899246,0.5555555555555556,0.7861113001774896,0.2,0.8,0.5,0.713888951911015,muito alta,2.985046237095499,1.87825,4.15626
j6010_2.sm,10,2,29,10,1,50,6,1,2,3,29,30,1,62,0.0768898358394817,1.0,0.2926485756320779,0.025,0.975,0.0,0.7558828585440259,muito alta,2.985046237095499,1.87825,4.15626
j6010_2.sm,10,2,30,6,1,59,6,8,0,3,13,51,38,62,0.1095665087600571,0.5555555555555556,0.4419053702414173,0.95,0.05,0.0,0.3491536419323243,baixa,1.0,1.0,1.0
j6010_2.sm,10,2,31,6,1,39,3,0,10,5,10,10,0,62,0.1183436449467134,0.5555555555555556,0.4819965758624481,0.0,1.0,0.0,0.6791840438060013,muito alta,2.985046237095499,1.87825,4.15626
j6010_2.sm,10,2,32,1,1,40,0,0,3,7,27,40,13,62,0.074744295830055,0.0,0.2828484217029586,0.325,0.675,0.0,0.3192828072343195,baixa,1.0,1.0,1.0
j6010_2.sm,10,2,33,2,1,43,4,8,8,0,20,34,14,62,0.122789811814202,0.1111111111111111,0.502305271810552,0.35,0.65,0.0,0.421138794307221,media,1.935477655585504,1.75809,2.59922
j6010_2.sm,10,2,34,7,1,51,0,1,9,8,16,22,6,62,0.1258044342230022,0.6666666666666666,0.5160751215987686,0.15,0.85,0.0,0.6775805960884784,muito alta,2.985046237095499,1.87825,4.15626
j6010_2.sm,10,2,35,7,1,55,0,2,0,0,20,29,9,62,0.0128205128205128,0.6666666666666666,0.0,0.225,0.775,0.0,0.4805555555555555,media,1.935477655585504,1.75809,2.59922
j6010_2.sm,10,2,36,4,1,57,7,7,10,0,18,46,28,62,0.1456201319006197,0.3333333333333333,0.6065870144557244,0.7,0.3,0.0,0.4133067825963525,baixa,1.0,1.0,1.0
j6010_2.sm,10,2,37,7,1,59,8,0,0,8,27,50,23,62,0.1099706744868035,0.6666666666666666,0.4437514725362179,0.575,0.425,0.0,0.5118060464009615,media,1.935477655585504,1.75809,2.59922
j6010_2.sm,10,2,38,9,1,54,7,0,8,3,15,31,16,62,0.1127467634647021,0.8888888888888888,0.4564317764153364,0.4,0.6,0.0,0.648440221768075,alta,2.36668955851816,1.72008,3.22851
j6010_2.sm,10,2,39,9,3,44;45;48,1,0,10,4,16,16,0,62,0.0989154924540447,0.8888888888888888,0.3932548678775059,0.0,1.0,1.0,0.7607145855887982,muito alta,2.985046237095499,1.87825,4.15626
j6010_2.sm,10,2,40,6,2,47;61,4,9,9,1,28,41,13,62,0.1433621453291004,0.5555555555555556,0.5962732398938202,0.325,0.675,0.5,0.6089429318164585,alta,2.36668955851816,1.72008,3.22851
j6010_2.sm,10,2,41,7,2,47;53,0,0,1,2,9,35,26,62,0.0222265932336742,0.6666666666666666,0.0429640256129677,0.65,0.35,0.5,0.3532102307598781,baixa,1.0,1.0,1.0
j6010_2.sm,10,2,42,9,1,57,3,1,3,4,16,41,25,62,0.0740064583986692,0.8888888888888888,0.2794782116996602,0.625,0.375,0.0,0.514455700196183,media,1.935477655585504,1.75809,2.59922
j6010_2.sm,10,2,43,4,1,50,0,1,8,4,22,36,14,62,0.0874488087312634,0.3333333333333333,0.3408786525442808,0.35,0.65,0.0,0.441403995292538,media,1.935477655585504,1.75809,2.59922
j6010_2.sm,10,2,44,6,1,50,0,9,4,0,25,34,9,62,0.0820825515947467,0.5555555555555556,0.3163672727843893,0.225,0.775,0.0,0.548974276113315,alta,2.36668955851816,1.72008,3.22851
j6010_2.sm,10,2,45,5,2,49;56,6,6,7,5,25,25,0,62,0.1555579550268771,0.4444444444444444,0.651979874029435,0.0,1.0,0.5,0.6988081061579599,muito alta,2.985046237095499,1.87825,4.15626
j6010_2.sm,10,2,46,4,1,56,8,3,0,3,12,48,36,62,0.0888788630724114,0.3333333333333333,0.347410692314539,0.9,0.0999999999999999,0.0,0.2602480085492907,baixa,1.0,1.0,1.0
j6010_2.sm,10,2,47,7,1,60,8,4,9,0,34,47,13,62,0.1259736198760589,0.6666666666666666,0.5168479086058944,0.325,0.675,0.0,0.619504858424187,alta,2.36668955851816,1.72008,3.22851
j6010_2.sm,10,2,48,5,1,54,0,9,9,0,25,35,10,62,0.1125703564727955,0.4444444444444444,0.4556260045969309,0.25,0.75,0.0,0.5500234830137918,alta,2.36668955851816,1.72008,3.22851
j6010_2.sm,10,2,49,6,2,54;55,8,0,6,0,30,30,0,62,0.0820399113082039,0.5555555555555556,0.3161725053273088,0.0,1.0,0.5,0.6239093536276215,alta,2.36668955851816,1.72008,3.22851
j6010_2.sm,10,2,50,2,2,53;58,2,7,0,10,39,40,1,62,0.1368805925257538,0.1111111111111111,0.5666675392807217,0.025,0.975,0.5,0.5509262167972775,alta,2.36668955851816,1.72008,3.22851
j6010_2.sm,10,2,51,3,1,52,8,2,8,9,23,29,6,62,0.1796361912412266,0.2222222222222222,0.7619617062048095,0.15,0.85,0.0,0.6113946428090106,alta,2.36668955851816,1.72008,3.22851
j6010_2.sm,10,2,52,4,1,55,4,6,0,5,26,32,6,62,0.1015113918339724,0.3333333333333333,0.4051121221799295,0.15,0.85,0.0,0.529481818504421,media,1.935477655585504,1.75809,2.59922
j6010_2.sm,10,2,53,10,1,56,8,5,10,3,41,42,1,62,0.1626749856490218,1.0,0.6844882380351525,0.025,0.975,0.0,0.8864960793450507,muito alta,2.985046237095499,1.87825,4.15626
j6010_2.sm,10,2,54,5,1,58,0,4,2,3,36,40,4,62,0.0620296959793419,0.4444444444444444,0.2247721168395315,0.1,0.9,0.0,0.5230721870946586,media,1.935477655585504,1.75809,2.59922
j6010_2.sm,10,2,55,9,1,58,6,0,6,3,36,36,0,62,0.0948698233316644,0.8888888888888888,0.3747755200343461,0.0,1.0,0.0,0.7545548029744116,muito alta,2.985046237095499,1.87825,4.15626
j6010_2.sm,10,2,56,3,1,61,10,0,7,0,51,52,1,62,0.0995011086474501,0.2222222222222222,0.3959297790017644,0.025,0.975,0.0,0.5310506670746622,media,1.935477655585504,1.75809,2.59922
j6010_2.sm,10,2,57,4,1,60,2,0,4,9,25,50,25,62,0.1083345254273657,0.3333333333333333,0.4362780567234041,0.625,0.375,0.0,0.3815371300189124,baixa,1.0,1.0,1.0
j6010_2.sm,10,2,58,10,1,61,6,10,5,4,45,45,0,62,0.160939342587651,1.0,0.676560364822484,0.0,1.0,0.0,0.8921867882741612,muito alta,2.985046237095499,1.87825,4.15626
j6010_2.sm,10,2,59,5,1,62,8,10,1,2,34,57,23,62,0.1317837027907838,0.4444444444444444,0.5433865453384085,0.575,0.425,0.0,0.4709436632609509,media,1.935477655585504,1.75809,2.59922
j6010_2.sm,10,2,60,8,1,62,10,0,0,7,41,54,13,62,0.1132697947214076,0.7777777777777778,0.4588208191751703,0.325,0.675,0.0,0.6371995323176494,alta,2.36668955851816,1.72008,3.22851
j6010_2.sm,10,2,61,7,1,62,7,3,1,1,55,55,0,62,0.0731655736081385,0.6666666666666666,0.2756373136750839,0.0,1.0,0.0,0.6474346601139168,alta,2.36668955851816,1.72008,3.22851
j6010_3.sm,10,3,2,8,3,7;10;20,5,5,5,10,0,0,0,72,0.2080685418508694,0.7777777777777778,0.7622596105235487,0.0,1.0,1.0,0.8466791294337754,muito alta,2.985046237095499,1.87825,4.15626
j6010_3.sm,10,3,3,3,3,9;12;38,8,10,0,10,0,40,40,72,0.2325744179192455,0.2222222222222222,0.8698711856180867,0.6666666666666666,0.3333333333333333,1.0,0.4751422470578807,media,1.935477655585504,1.75809,2.59922
j6010_3.sm,10,3,4,4,3,5;6;8,9,5,5,0,0,20,20,72,0.1603231837606837,0.3333333333333333,0.5525975207781441,0.3333333333333333,0.6666666666666667,1.0,0.517532506926048,media,1.935477655585504,1.75809,2.59922
j6010_3.sm,10,3,5,2,3,11;19;34,0,2,3,0,4,24,20,72,0.0373263888888888,0.1111111111111111,0.0124871084507896,0.3333333333333333,0.6666666666666667,1.0,0.2634216287428558,baixa,1.0,1.0,1.0
j6010_3.sm,10,3,6,6,1,22,5,9,7,7,4,36,32,72,0.2256092506631299,0.5555555555555556,0.8392853531778932,0.5333333333333333,0.4666666666666667,0.0,0.6205025251333718,alta,2.36668955851816,1.72008,3.22851
j6010_3.sm,10,3,7,10,3,26;28;36,0,3,2,0,8,28,20,72,0.0364583333333333,1.0,0.0086752542921275,0.3333333333333333,0.6666666666666667,1.0,0.5584473069862648,alta,2.36668955851816,1.72008,3.22851
j6010_3.sm,10,3,8,9,2,27;54,7,0,2,3,4,28,24,72,0.1087947612732095,0.8888888888888888,0.3263230268346443,0.4,0.6,0.5,0.605070638574511,alta,2.36668955851816,1.72008,3.22851
j6010_3.sm,10,3,9,3,1,25,2,7,10,9,3,43,40,72,0.2235530872384321,0.2222222222222222,0.8302562132211685,0.6666666666666666,0.3333333333333333,0.0,0.4619372562589079,media,1.935477655585504,1.75809,2.59922
j6010_3.sm,10,3,10,10,3,13;29;44,0,6,1,10,8,8,0,72,0.1356860632183908,1.0,0.4444096176012618,0.0,1.0,1.0,0.8148032058670873,muito alta,2.985046237095499,1.87825,4.15626
j6010_3.sm,10,3,11,2,3,15;33;55,8,6,0,0,6,26,20,72,0.1185897435897435,0.1111111111111111,0.3693353016116964,0.3333333333333333,0.6666666666666667,1.0,0.382371026463158,baixa,1.0,1.0,1.0
j6010_3.sm,10,3,12,6,1,50,4,0,5,2,3,47,44,72,0.0947654177718833,0.5555555555555556,0.2647165881377525,0.7333333333333333,0.2666666666666667,0.0,0.3623129367866582,baixa,1.0,1.0,1.0
j6010_3.sm,10,3,13,3,2,14;60,2,0,4,2,18,18,0,72,0.067722148541114,0.2222222222222222,0.1459626701178944,0.0,1.0,0.5,0.4560616307800388,media,1.935477655585504,1.75809,2.59922
j6010_3.sm,10,3,14,9,3,16;17;18,3,8,1,3,21,21,0,72,0.1180762783672266,0.8888888888888888,0.3670805443772623,0.0,1.0,1.0,0.7519898110887171,muito alta,2.985046237095499,1.87825,4.15626
j6010_3.sm,10,3,15,8,2,24;30,5,10,4,7,8,28,20,72,0.2091161951075744,0.7777777777777778,0.7668601241633133,0.3333333333333333,0.6666666666666667,0.5,0.7371015228692525,muito alta,2.985046237095499,1.87825,4.15626
j6010_3.sm,10,3,16,7,3,22;27;35,2,5,3,0,30,30,0,72,0.0773904914529914,0.6666666666666666,0.1884188388505794,0.0,1.0,1.0,0.6183618351724154,alta,2.36668955851816,1.72008,3.22851
j6010_3.sm,10,3,17,8,1,61,6,7,0,0,30,54,24,72,0.1063034188034188,0.7777777777777778,0.3153829042890943,0.4,0.6,0.0,0.5643868940222907,alta,2.36668955851816,1.72008,3.22851
j6010_3.sm,10,3,18,1,3,21;24;41,10,2,2,9,30,39,9,72,0.2032539419392867,0.0,0.7411174698186083,0.15,0.85,1.0,0.5303724899395361,media,1.935477655585504,1.75809,2.59922
j6010_3.sm,10,3,19,7,2,23;39,5,0,1,3,6,35,29,72,0.0817514920424403,0.6666666666666666,0.2075691088147863,0.4833333333333333,0.5166666666666666,0.5,0.4636341473827065,media,1.935477655585504,1.75809,2.59922
j6010_3.sm,10,3,20,5,1,33,0,8,10,8,8,23,15,72,0.2026460727969348,0.4444444444444444,0.7384481608056459,0.25,0.75,0.0,0.6442975350833634,alta,2.36668955851816,1.72008,3.22851
j6010_3.sm,10,3,21,9,1,46,8,10,6,8,31,50,19,72,0.2622080386089007,0.8888888888888888,1.0,0.3166666666666666,0.6833333333333333,0.0,0.8574074074074073,muito alta,2.985046237095499,1.87825,4.15626
j6010_3.sm,10,3,22,4,1,25,5,9,3,5,37,42,5,72,0.1771178713527851,0.3333333333333333,0.6263472932802169,0.0833333333333333,0.9166666666666666,0.0,0.6254490977600722,alta,2.36668955851816,1.72008,3.22851
j6010_3.sm,10,3,23,1,1,32,8,0,3,0,13,52,39,72,0.1003605769230769,0.0,0.2892863642797921,0.65,0.35,0.0,0.2130954547599307,baixa,1.0,1.0,1.0
j6010_3.sm,10,3,24,2,2,43;47,10,0,5,7,31,46,15,72,0.195561173740053,0.1111111111111111,0.707336555378051,0.25,0.75,0.5,0.5228158888297207,media,1.935477655585504,1.75809,2.59922
j6010_3.sm,10,3,25,10,2,42;47,9,0,1,2,41,46,5,72,0.1115923408488063,1.0,0.3386079149056642,0.0833333333333333,0.9166666666666666,0.5,0.7517581938574436,muito alta,2.985046237095499,1.87825,4.15626
j6010_3.sm,10,3,26,2,1,47,3,6,9,0,18,56,38,72,0.1408253205128205,0.1111111111111111,0.4669774119835797,0.6333333333333333,0.3666666666666667,0.0,0.3149183965871192,baixa,1.0,1.0,1.0
j6010_3.sm,10,3,27,3,2,37;41,0,6,7,7,37,37,0,72,0.1566989942528735,0.2222222222222222,0.536682776890255,0.0,1.0,0.5,0.5863016663708257,alta,2.36668955851816,1.72008,3.22851
j6010_3.sm,10,3,28,10,1,31,0,5,8,0,18,43,25,72,0.0972222222222222,1.0,0.2755050453984752,0.4166666666666667,0.5833333333333333,0.0,0.6196127929106028,alta,2.36668955851816,1.72008,3.22851
j6010_3.sm,10,3,29,8,1,46,5,0,6,4,18,51,33,72,0.1294346816976127,0.7777777777777778,0.4169582010475016,0.55,0.4499999999999999,0.0,0.548245326275093,alta,2.36668955851816,1.72008,3.22851
j6010_3.sm,10,3,30,5,1,40,6,0,5,6,16,36,20,72,0.1484789456233421,0.4444444444444444,0.5005864391013327,0.3333333333333333,0.6666666666666667,0.0,0.5372325167374813,media,1.935477655585504,1.75809,2.59922
j6010_3.sm,10,3,31,6,1,48,6,10,0,7,28,53,25,72,0.187481579722959,0.5555555555555556,0.6718569897474267,0.4166666666666667,0.5833333333333333,0.0,0.6035819595454385,alta,2.36668955851816,1.72008,3.22851
j6010_3.sm,10,3,32,4,1,56,1,9,2,0,14,53,39,72,0.0877403846153846,0.3333333333333333,0.2338678692038583,0.65,0.35,0.0,0.3057337341790638,baixa,1.0,1.0,1.0
j6010_3.sm,10,3,33,10,1,36,0,7,0,10,13,28,15,72,0.1348180076628352,1.0,0.4405977634425997,0.25,0.75,0.0,0.7301992544808665,muito alta,2.985046237095499,1.87825,4.15626
j6010_3.sm,10,3,34,4,1,56,0,7,10,7,6,53,47,72,0.187080938697318,0.3333333333333333,0.6700976724434288,0.7833333333333333,0.2166666666666666,0.0,0.4066992241478095,baixa,1.0,1.0,1.0
j6010_3.sm,10,3,35,6,1,54,1,8,7,5,37,50,13,72,0.1629618884468022,0.5555555555555556,0.5641847485389578,0.2166666666666666,0.7833333333333333,0.0,0.6343578791426155,alta,2.36668955851816,1.72008,3.22851
j6010_3.sm,10,3,36,10,1,43,0,1,0,5,23,38,15,72,0.0500478927203065,1.0,0.0683504883622171,0.25,0.75,0.0,0.6061168294540724,alta,2.36668955851816,1.72008,3.22851
j6010_3.sm,10,3,37,8,1,52,8,2,3,8,40,49,9,72,0.1832149830533451,0.7777777777777778,0.6531212715617482,0.15,0.85,0.0,0.7602996831131753,muito alta,2.985046237095499,1.87825,4.15626
j6010_3.sm,10,3,38,8,1,59,6,8,5,1,3,63,60,72,0.1609310529030356,0.7777777777777778,0.5552668297911063,1.0,0.0,0.0,0.4443482025229613,media,1.935477655585504,1.75809,2.59922
j6010_3.sm,10,3,39,6,3,43;51;52,10,2,5,0,13,42,29,72,0.149105235042735,0.5555555555555556,0.503336636266203,0.4833333333333333,0.5166666666666666,1.0,0.5251862861628084,media,1.935477655585504,1.75809,2.59922
j6010_3.sm,10,3,40,7,1,45,3,10,2,1,21,41,20,72,0.1225362879457707,0.6666666666666666,0.3866655881579746,0.3333333333333333,0.6666666666666667,0.0,0.573332973830436,alta,2.36668955851816,1.72008,3.22851
j6010_3.sm,10,3,41,8,1,45,0,7,5,2,40,40,0,72,0.1049149904214559,0.7777777777777778,0.3092859598390325,0.0,1.0,0.0,0.6956879125389368,muito alta,2.985046237095499,1.87825,4.15626
j6010_3.sm,10,3,42,6,1,53,3,3,4,0,51,56,5,72,0.0809294871794871,0.5555555555555556,0.2039594750358941,0.0833333333333333,0.9166666666666666,0.0,0.5587272324193722,alta,2.36668955851816,1.72008,3.22851
j6010_3.sm,10,3,43,4,1,49,6,3,5,8,33,48,15,72,0.1865536582670203,0.3333333333333333,0.6677822490950639,0.25,0.75,0.0,0.5837051941427991,alta,2.36668955851816,1.72008,3.22851
j6010_3.sm,10,3,44,2,1,58,6,1,2,0,18,66,48,72,0.0802617521367521,0.1111111111111111,0.201027279529231,0.8,0.1999999999999999,0.0,0.170712796880114,baixa,1.0,1.0,1.0
j6010_3.sm,10,3,45,5,1,50,4,3,6,0,48,48,0,72,0.1061698717948717,0.4444444444444444,0.3147964651877616,0.0,1.0,0.0,0.5864136365440686,alta,2.36668955851816,1.72008,3.22851
j6010_3.sm,10,3,46,9,1,58,0,0,0,4,40,59,19,72,0.0344827586206896,0.8888888888888888,0.0,0.3166666666666666,0.6833333333333333,0.0,0.524074074074074,media,1.935477655585504,1.75809,2.59922
j6010_3.sm,10,3,47,10,1,58,6,0,10,0,51,58,7,72,0.1358173076923077,1.0,0.4449859456836061,0.1166666666666666,0.8833333333333333,0.0,0.7761064263389797,muito alta,2.985046237095499,1.87825,4.15626
j6010_3.sm,10,3,48,3,1,61,8,1,0,3,34,59,25,72,0.1097295903330386,0.2222222222222222,0.3304281005439728,0.4166666666666667,0.5833333333333333,0.0,0.3786612186998427,baixa,1.0,1.0,1.0
j6010_3.sm,10,3,49,10,1,53,10,0,0,2,37,52,15,72,0.1133952254641909,1.0,0.3465248427736547,0.25,0.75,0.0,0.6988416142578848,muito alta,2.985046237095499,1.87825,4.15626
j6010_3.sm,10,3,50,4,1,52,0,1,2,10,53,53,0,72,0.1087763409961685,0.3333333333333333,0.3262421386827365,0.0,1.0,0.0,0.5531918240053566,alta,2.36668955851816,1.72008,3.22851
j6010_3.sm,10,3,51,9,2,53;60,6,3,0,6,19,53,34,72,0.1302497789566755,0.8888888888888888,0.4205375017694283,0.5666666666666667,0.4333333333333333,0.5,0.5809199079972167,alta,2.36668955851816,1.72008,3.22851
j6010_3.sm,10,3,52,6,1,57,0,0,6,9,57,57,0,72,0.1244612068965517,0.5555555555555556,0.3951184000323552,0.0,1.0,0.0,0.6502246518626369,alta,2.36668955851816,1.72008,3.22851
j6010_3.sm,10,3,53,1,1,57,1,5,3,9,57,62,5,72,0.1453613137341585,0.0,0.4868961193909122,0.0833333333333333,0.9166666666666666,0.0,0.4678542620191929,media,1.935477655585504,1.75809,2.59922
j6010_3.sm,10,3,54,7,1,57,9,9,6,0,43,56,13,72,0.1959134615384615,0.6666666666666666,0.7088835412832906,0.2166666666666666,0.7833333333333333,0.0,0.7196278470944302,muito alta,2.985046237095499,1.87825,4.15626
j6010_3.sm,10,3,55,3,1,60,8,10,6,0,8,64,56,72,0.1932425213675213,0.2222222222222222,0.697154759256638,0.9333333333333332,0.0666666666666666,0.0,0.3286812160485089,baixa,1.0,1.0,1.0
j6010_3.sm,10,3,56,5,1,61,2,4,10,8,18,57,39,72,0.1940990642499263,0.4444444444444444,0.7009160583203576,0.65,0.35,0.0,0.4984535009216006,media,1.935477655585504,1.75809,2.59922
j6010_3.sm,10,3,57,8,1,59,6,8,0,0,63,63,0,72,0.1132478632478632,0.7777777777777778,0.3458777375583911,0.0,1.0,0.0,0.7078851717787229,muito alta,2.985046237095499,1.87825,4.15626
j6010_3.sm,10,3,58,3,1,59,5,6,4,6,61,68,7,72,0.1727177276746242,0.2222222222222222,0.6070251359932054,0.1166666666666666,0.8833333333333333,0.0,0.5708602305162536,alta,2.36668955851816,1.72008,3.22851
j6010_3.sm,10,3,59,1,1,62,0,8,4,0,71,71,0,72,0.0868055555555555,0.0,0.2297627954945299,0.0,1.0,0.0,0.4099209318315099,baixa,1.0,1.0,1.0
j6010_3.sm,10,3,60,5,1,62,10,5,0,0,28,67,39,72,0.1308760683760683,0.4444444444444444,0.4232876989342986,0.65,0.35,0.0,0.405910714459581,baixa,1.0,1.0,1.0
j6010_3.sm,10,3,61,10,1,62,1,6,1,9,38,62,24,72,0.136680758178603,1.0,0.4487775778042911,0.4,0.6,0.0,0.682925859268097,muito alta,2.985046237095499,1.87825,4.15626
j6010_4.sm,10,4,2,6,3,5;25;34,2,4,8,1,0,0,0,80,0.1565656565656565,0.5555555555555556,0.4884586746090841,0.0,1.0,1.0,0.6813380767215464,muito alta,2.985046237095499,1.87825,4.15626
j6010_4.sm,10,4,3,2,3,18;20;42,6,10,0,0,0,44,44,80,0.1691919191919191,0.1111111111111111,0.5331347728965002,0.7586206896551724,0.2413793103448276,1.0,0.2952083981174797,baixa,1.0,1.0,1.0
j6010_4.sm,10,4,4,6,3,7;13;22,6,1,0,0,0,13,13,80,0.0669191919191919,0.5555555555555556,0.1712583767684288,0.2241379310344827,0.7758620689655172,1.0,0.5008920004298338,media,1.935477655585504,1.75809,2.59922
j6010_4.sm,10,4,5,9,3,6;33;40,5,8,4,8,6,6,0,80,0.2529461279461279,0.8888888888888888,0.8294862248696945,0.0,1.0,1.0,0.9061250379195278,muito alta,2.985046237095499,1.87825,4.15626
j6010_4.sm,10,4,6,7,3,8;9;19,8,2,7,1,15,15,0,80,0.1789772727272727,0.6666666666666666,0.5677587490692478,0.0,1.0,1.0,0.7448084719119714,muito alta,2.985046237095499,1.87825,4.15626
