project,source_file,source_row,BRANCH_COUNT,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,LOC_CODE_AND_COMMENT,LOC_COMMENTS,LOC_EXECUTABLE,LOC_TOTAL,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,defective,rotulo_original
CM1,CM1.arff,184,7,4,4,4,26.81,10.4,2899.8,0.09,58,0.1,161.1,278.83,4,0,17,21,24,34,15,13,0,N
CM1,CM1.arff,185,19,10,8,10,31.33,20.43,13084.38,0.21,118,0.05,726.91,640.3,1,0,29,30,47,71,23,20,0,N
CM1,CM1.arff,186,5,3,1,3,13.72,10.56,1531.0,0.05,33,0.09,85.06,144.95,1,0,16,17,13,20,8,13,0,N
CM1,CM1.arff,187,7,4,4,4,30.25,10.71,3467.15,0.11,66,0.09,192.62,323.85,1,0,22,23,28,38,17,13,0,N
CM1,CM1.arff,188,7,4,1,4,24.0,15.38,5680.1,0.12,76,0.07,315.56,369.21,7,11,18,25,25,51,13,16,0,N
CM1,CM1.arff,189,7,4,4,1,20.45,13.07,3491.27,0.09,55,0.08,193.96,267.19,1,0,15,16,28,27,15,14,0,N
CM1,CM1.arff,190,5,3,3,1,28.18,15.16,6475.08,0.14,82,0.07,359.73,427.18,8,4,16,24,32,50,19,18,0,N
CM1,CM1.arff,191,3,2,1,1,42.88,6.87,2026.77,0.1,62,0.15,112.6,294.8,0,0,15,15,20,42,16,11,0,N
CM1,CM1.arff,192,9,5,2,1,47.41,27.5,35852.6,0.43,231,0.04,1991.81,1303.73,2,15,31,33,70,161,28,22,0,N
CM1,CM1.arff,193,25,13,9,7,80.81,26.6,57176.91,0.72,343,0.04,3176.49,2149.51,6,15,70,76,133,210,55,22,0,N
CM1,CM1.arff,194,5,3,2,1,45.77,7.71,2723.97,0.12,70,0.13,151.33,353.11,2,18,16,18,27,43,21,12,0,N
CM1,CM1.arff,195,43,23,17,15,140.31,37.2,194194.61,1.74,696,0.03,10788.59,5219.89,6,100,176,182,280,416,143,38,0,N
CM1,CM1.arff,196,19,10,10,1,208.02,26.3,143936.36,1.82,753,0.04,7996.46,5471.89,4,31,127,131,259,494,128,26,0,N
CM1,CM1.arff,197,3,2,1,1,23.58,12.5,3685.04,0.1,62,0.08,204.72,294.8,4,0,10,14,20,42,12,15,0,N
CM1,CM1.arff,198,3,2,2,1,56.67,6.13,2126.03,0.12,73,0.16,118.11,347.11,1,2,23,24,35,38,20,7,0,N
CM1,CM1.arff,199,3,2,1,1,8.79,12.0,1265.83,0.04,27,0.08,70.32,105.49,0,0,7,7,12,15,5,10,0,N
CM1,CM1.arff,200,3,2,2,1,27.05,14.25,5493.37,0.13,74,0.07,305.19,385.5,0,7,15,15,27,47,18,19,1,Y
CM1,CM1.arff,201,3,2,1,1,12.74,7.86,786.33,0.03,24,0.13,43.68,100.08,0,1,14,14,10,14,7,11,0,N
CM1,CM1.arff,202,7,4,3,1,19.23,5.69,622.17,0.04,28,0.18,34.57,109.39,2,2,10,12,13,15,8,7,0,N
CM1,CM1.arff,203,3,2,1,1,11.86,4.38,227.03,0.02,15,0.23,12.61,51.89,0,8,9,9,5,10,4,7,0,N
CM1,CM1.arff,204,5,3,3,1,24.31,14.06,4807.12,0.11,69,0.07,267.06,341.84,4,0,22,26,30,39,16,15,0,N
CM1,CM1.arff,205,11,6,6,1,46.89,18.91,16764.79,0.3,152,0.05,931.38,886.6,1,16,44,45,52,100,33,24,0,N
CM1,CM1.arff,206,7,4,4,1,26.32,16.0,6737.71,0.14,85,0.06,374.32,421.11,3,2,24,27,30,55,15,16,0,N
CM1,CM1.arff,207,5,3,3,1,8.17,18.0,2648.68,0.05,36,0.06,147.15,147.15,0,0,15,15,15,21,5,12,0,N
CM1,CM1.arff,208,11,6,5,3,53.81,14.9,11951.03,0.27,140,0.07,663.95,801.91,4,16,27,31,42,98,31,22,0,N
CM1,CM1.arff,209,7,4,2,3,38.77,13.2,6756.06,0.17,99,0.08,375.34,511.82,0,6,26,26,33,66,20,16,0,N
CM1,CM1.arff,210,23,12,1,1,79.18,42.02,139798.54,1.11,541,0.02,7766.59,3327.01,5,95,65,70,230,311,52,19,0,N
CM1,CM1.arff,211,9,5,5,1,66.6,18.54,22884.16,0.41,209,0.05,1271.34,1234.54,0,4,42,42,80,129,41,19,0,N
CM1,CM1.arff,212,7,4,1,1,31.67,15.0,7125.0,0.16,95,0.07,395.83,475.0,0,8,25,25,30,65,16,16,0,N
CM1,CM1.arff,213,17,9,7,4,76.03,28.98,63864.99,0.73,342,0.03,3548.06,2203.49,5,26,66,71,136,206,61,26,0,N
CM1,CM1.arff,214,9,5,3,1,30.93,16.0,7919.03,0.16,93,0.06,439.95,494.94,2,28,37,39,32,61,20,20,0,N
CM1,CM1.arff,215,19,11,9,10,40.21,43.24,75169.98,0.58,292,0.02,4176.1,1738.63,1,1,63,64,105,187,34,28,0,N
CM1,CM1.arff,216,9,5,3,1,52.03,12.33,7914.68,0.21,111,0.08,439.7,641.73,4,22,29,33,37,74,33,22,1,Y
CM1,CM1.arff,217,9,5,5,1,54.44,19.25,20172.82,0.35,176,0.05,1120.71,1047.94,2,12,38,40,70,106,40,22,0,N
CM1,CM1.arff,218,7,4,4,1,26.75,11.03,3253.68,0.1,59,0.09,180.76,295.0,3,8,13,16,25,34,17,15,0,N
CM1,CM1.arff,219,7,4,4,4,28.43,13.42,5120.93,0.13,75,0.07,284.5,381.56,5,10,22,27,34,41,19,15,0,N
CM1,CM1.arff,220,5,3,1,1,35.6,12.89,5919.2,0.15,91,0.08,328.84,459.04,1,11,18,19,35,56,19,14,0,N
CM1,CM1.arff,221,23,12,10,3,85.71,38.23,125251.55,1.09,487,0.03,6958.42,3276.5,30,18,63,93,203,284,77,29,0,N
CM1,CM1.arff,222,5,3,2,3,15.83,13.82,3022.38,0.07,46,0.07,167.91,218.72,3,4,14,17,19,27,11,16,0,N
CM1,CM1.arff,223,23,12,7,5,52.05,21.71,24543.69,0.38,187,0.05,1363.54,1130.3,4,58,68,72,76,111,42,24,0,N
CM1,CM1.arff,224,29,15,15,15,46.37,57.0,150670.96,0.88,466,0.02,8370.61,2643.35,27,41,92,119,192,274,32,19,0,N
CM1,CM1.arff,225,13,7,7,1,124.44,13.9,24028.83,0.58,262,0.07,1334.93,1729.18,4,28,48,52,107,155,77,20,0,N
CM1,CM1.arff,226,3,2,2,1,32.0,11.63,4329.68,0.12,72,0.09,240.54,372.23,0,9,18,18,26,46,19,17,0,N
CM1,CM1.arff,227,60,41,23,6,101.81,54.82,305928.62,1.86,767,0.02,16996.03,5580.79,63,31,177,240,268,499,110,45,0,N
CM1,CM1.arff,228,3,2,1,1,14.83,3.5,181.62,0.02,15,0.29,10.09,51.89,0,0,9,9,4,11,4,7,0,N
CM1,CM1.arff,229,3,2,2,1,37.27,15.43,8872.37,0.19,114,0.06,492.91,575.06,1,19,22,23,54,60,21,12,1,Y
CM1,CM1.arff,230,7,4,2,1,22.84,25.89,15315.78,0.2,109,0.04,850.88,591.46,7,10,15,22,41,68,19,24,0,N
CM1,CM1.arff,231,5,3,1,1,14.67,14.67,3156.61,0.07,49,0.07,175.37,215.22,0,0,11,11,22,27,9,12,0,N
CM1,CM1.arff,232,25,13,10,3,83.84,41.66,145477.36,1.16,514,0.02,8082.08,3492.33,30,19,65,95,215,299,80,31,0,N
CM1,CM1.arff,233,3,2,1,1,21.15,3.5,259.02,0.02,20,0.29,14.39,74.01,0,0,13,13,6,14,6,7,0,N
CM1,CM1.arff,234,9,5,2,1,43.1,15.2,9958.0,0.22,120,0.07,553.22,655.13,3,20,24,27,40,80,25,19,0,N
CM1,CM1.arff,235,3,2,2,1,22.78,2.33,124.02,0.02,16,0.43,6.89,53.15,0,9,12,12,7,9,6,4,0,N
CM1,CM1.arff,236,9,5,2,1,27.26,22.11,13319.21,0.2,114,0.05,739.96,602.54,10,22,22,32,42,72,19,20,0,N
CM1,CM1.arff,237,3,2,2,1,54.5,9.27,4686.53,0.17,103,0.11,260.36,505.41,1,0,17,18,51,52,22,8,0,N
CM1,CM1.arff,238,11,6,2,6,19.97,17.33,5999.58,0.12,72,0.06,333.31,346.13,0,0,24,24,26,46,12,16,0,N
CM1,CM1.arff,239,7,4,2,1,25.0,13.6,4624.0,0.11,68,0.07,256.89,340.0,1,1,17,18,24,44,15,17,0,N
CM1,CM1.arff,240,3,2,2,1,16.21,10.56,1809.36,0.06,39,0.09,100.52,171.3,4,15,10,14,13,26,8,13,0,N
CM1,CM1.arff,241,17,9,6,4,97.49,20.91,42621.97,0.68,314,0.05,2367.89,2038.44,5,32,62,67,115,199,66,24,0,N
CM1,CM1.arff,242,3,2,1,1,19.8,6.11,739.53,0.04,28,0.16,41.08,121.01,0,2,11,11,10,18,9,11,0,N
CM1,CM1.arff,243,8,5,3,1,12.36,15.0,2781.99,0.06,41,0.07,154.56,185.47,4,5,14,18,16,25,8,15,0,N
CM1,CM1.arff,244,13,7,1,1,21.3,16.32,5681.26,0.12,74,0.06,315.63,347.83,15,2,8,23,28,46,12,14,0,N
CM1,CM1.arff,245,11,6,6,1,53.31,12.89,8852.8,0.23,123,0.08,491.82,686.95,5,44,32,37,47,76,31,17,0,N
CM1,CM1.arff,246,13,10,4,4,32.0,26.1,21802.25,0.28,142,0.04,1211.24,835.34,4,33,38,42,54,88,30,29,0,N
CM1,CM1.arff,247,15,9,7,1,45.05,29.27,38588.27,0.44,213,0.03,2143.79,1318.43,6,7,57,63,75,138,41,32,1,Y
CM1,CM1.arff,248,5,3,1,1,10.03,14.67,2158.18,0.05,36,0.07,119.9,147.15,0,0,20,20,16,20,6,11,0,N
CM1,CM1.arff,249,19,10,9,10,65.44,11.21,8218.63,0.24,136,0.09,456.59,733.36,0,0,50,50,50,86,29,13,0,N
CM1,CM1.arff,250,7,4,2,4,22.03,12.0,3172.85,0.09,55,0.08,176.27,264.4,1,0,15,16,18,37,12,16,0,N
CM1,CM1.arff,251,5,3,3,1,47.22,11.69,6449.49,0.18,103,0.09,358.3,551.83,0,11,28,28,33,70,24,17,0,N
CM1,CM1.arff,252,7,4,2,4,13.47,16.0,3447.89,0.07,47,0.06,191.55,215.49,0,0,20,20,16,31,8,16,0,N
CM1,CM1.arff,253,3,2,2,1,10.75,7.0,526.99,0.03,21,0.14,29.28,75.28,0,0,10,10,7,14,4,8,0,N
CM1,CM1.arff,254,11,6,5,1,53.63,18.46,18269.63,0.33,172,0.05,1014.98,989.84,7,30,33,40,68,104,35,19,1,Y
CM1,CM1.arff,255,7,4,3,1,21.39,22.46,10795.37,0.16,97,0.04,599.74,480.56,0,15,25,25,37,60,14,17,0,N
CM1,CM1.arff,256,13,7,6,1,95.6,31.4,94278.09,1.0,449,0.03,5237.67,3002.24,0,5,59,59,186,263,77,26,0,N
CM1,CM1.arff,257,9,5,3,1,27.2,13.24,4764.71,0.12,72,0.08,264.71,360.0,1,0,32,33,30,42,17,15,0,N
CM1,CM1.arff,258,3,2,2,1,31.71,8.91,2515.03,0.09,57,0.11,139.72,282.39,0,3,19,19,19,38,16,15,0,N
CM1,CM1.arff,259,11,6,5,1,61.64,16.96,17733.62,0.35,177,0.06,985.2,1045.52,3,47,41,44,63,114,39,21,0,N
CM1,CM1.arff,260,21,11,10,7,87.92,17.2,26010.73,0.5,253,0.06,1445.04,1512.25,6,8,61,67,86,167,45,18,0,N
CM1,CM1.arff,261,7,4,4,1,34.91,18.57,12037.08,0.22,121,0.05,668.73,648.26,3,24,32,35,43,78,22,19,1,Y
CM1,CM1.arff,262,3,2,2,1,35.45,10.29,3750.81,0.12,70,0.1,208.38,364.66,0,12,18,18,27,43,21,16,0,N
CM1,CM1.arff,263,21,11,5,7,42.16,35.93,54431.16,0.5,241,0.03,3023.95,1514.78,1,8,41,42,98,143,45,33,0,N
CM1,CM1.arff,264,23,12,8,3,108.84,15.19,25107.55,0.55,263,0.07,1394.86,1653.06,0,34,65,65,109,154,61,17,0,N
CM1,CM1.arff,265,19,10,8,1,83.37,31.3,81653.73,0.87,399,0.03,4536.32,2609.12,35,31,40,75,153,246,66,27,0,N
CM1,CM1.arff,266,7,4,4,1,31.79,17.86,10140.57,0.19,104,0.06,563.36,567.78,4,16,21,25,47,57,25,19,0,N
CM1,CM1.arff,267,5,3,3,1,35.6,10.11,3640.0,0.12,72,0.1,202.22,360.0,1,9,19,20,26,46,18,14,0,N
CM1,CM1.arff,268,5,3,3,1,38.85,12.28,5856.79,0.16,93,0.08,325.38,477.02,0,3,20,20,26,67,18,17,0,N
CM1,CM1.arff,269,9,5,4,1,27.4,20.16,11135.5,0.18,100,0.05,618.64,552.36,2,0,25,27,48,52,25,21,0,N
CM1,CM1.arff,270,5,3,1,1,58.73,53.2,166215.79,1.04,538,0.02,9234.21,3124.36,3,13,32,35,266,272,40,16,0,N
CM1,CM1.arff,271,31,16,3,10,83.81,31.06,80843.05,0.87,399,0.03,4491.28,2602.9,35,12,49,84,176,223,68,24,0,N
CM1,CM1.arff,272,3,2,2,1,15.6,6.67,693.33,0.03,26,0.15,38.52,104.0,4,12,10,14,8,18,6,10,0,N
CM1,CM1.arff,273,9,5,1,1,13.75,21.0,6065.91,0.1,63,0.05,336.99,288.85,0,0,20,20,21,42,8,16,0,N
CM1,CM1.arff,274,49,25,9,12,104.25,54.33,307757.08,1.89,790,0.02,17097.62,5664.24,33,58,128,161,326,464,108,36,0,N
CM1,CM1.arff,275,19,10,7,10,125.84,27.25,93428.15,1.14,486,0.04,5190.45,3428.87,6,57,98,104,172,314,101,32,0,N
CM1,CM1.arff,276,5,3,3,1,16.78,11.2,2105.41,0.06,41,0.09,116.97,187.98,0,7,14,14,16,25,10,14,0,N
CM1,CM1.arff,277,7,4,3,3,56.52,13.19,9840.36,0.25,129,0.08,546.69,745.8,0,12,41,41,50,79,36,19,1,Y
CM1,CM1.arff,278,15,8,7,4,74.36,13.06,12685.78,0.32,159,0.08,704.77,971.26,2,31,44,46,64,95,49,20,1,Y
CM1,CM1.arff,279,7,4,4,1,234.02,26.64,166113.93,2.08,822,0.04,9228.55,6234.84,7,46,92,99,373,449,168,24,1,Y
CM1,CM1.arff,280,3,2,1,1,23.14,6.5,977.69,0.05,32,0.15,54.32,150.41,1,12,10,11,13,19,13,13,1,Y
CM1,CM1.arff,281,5,3,3,1,34.27,2.78,264.4,0.03,25,0.36,14.69,95.18,4,0,17,21,10,15,9,5,0,N
CM1,CM1.arff,282,11,6,4,1,71.49,34.84,86774.3,0.83,380,0.03,4820.79,2490.74,18,28,44,62,135,245,62,32,0,N
CM1,CM1.arff,283,24,13,10,7,60.5,32.21,62767.66,0.65,298,0.03,3487.09,1948.67,3,48,76,79,102,196,57,36,0,N
CM1,CM1.arff,284,37,19,9,9,66.11,50.27,167072.98,1.11,496,0.02,9281.83,3323.42,6,51,88,94,207,289,70,34,0,N
CM1,CM1.arff,285,7,4,3,4,41.71,12.75,6780.12,0.18,98,0.08,376.67,531.77,0,0,22,22,39,59,26,17,0,N
CM1,CM1.arff,286,11,6,3,1,25.24,19.95,10047.02,0.17,94,0.05,558.17,503.61,11,21,22,33,38,56,20,21,0,N
CM1,CM1.arff,287,3,2,2,1,31.58,9.5,2850.0,0.1,60,0.11,158.33,300.0,0,6,19,19,19,41,16,16,0,N
CM1,CM1.arff,288,5,3,2,1,28.99,18.12,9514.39,0.18,106,0.06,528.58,525.14,7,9,12,19,44,62,17,14,0,N
CM1,CM1.arff,289,9,5,5,1,110.24,10.11,11259.34,0.37,191,0.1,625.52,1114.08,1,0,35,36,95,96,47,10,0,N
CM1,CM1.arff,290,27,15,12,8,36.37,50.39,92350.98,0.61,299,0.02,5130.61,1832.66,3,1,73,76,113,186,37,33,0,N
CM1,CM1.arff,291,3,2,2,1,58.05,14.68,12512.17,0.28,151,0.07,695.12,852.22,0,6,30,30,57,94,33,17,0,N
CM1,CM1.arff,292,3,2,2,1,93.81,15.69,23101.5,0.49,241,0.06,1283.42,1472.15,0,7,41,41,96,145,52,17,0,N
CM1,CM1.arff,293,13,7,1,5,17.45,27.22,12929.85,0.16,105,0.04,718.32,474.97,10,17,23,33,35,70,9,14,0,N
CM1,CM1.arff,294,3,2,1,1,18.54,9.63,1717.22,0.06,42,0.1,95.4,178.41,0,0,15,15,14,28,8,11,0,N
CM1,CM1.arff,295,39,20,4,9,72.67,51.47,192513.32,1.25,568,0.02,10695.18,3740.26,20,96,91,111,250,318,68,28,1,Y
CM1,CM1.arff,296,19,10,9,10,74.62,10.16,7697.18,0.25,138,0.1,427.62,757.88,0,0,50,50,50,88,32,13,0,N
CM1,CM1.arff,297,13,7,1,5,27.4,28.12,21659.58,0.26,157,0.04,1203.31,770.38,10,17,23,33,43,114,13,17,0,N
CM1,CM1.arff,298,5,3,3,1,39.8,9.0,3223.83,0.12,73,0.11,179.1,358.2,10,6,16,26,27,46,18,12,0,N
CM1,CM1.arff,299,19,10,8,8,124.12,29.01,104460.67,1.2,526,0.03,5803.37,3600.73,7,39,127,134,220,306,91,24,0,N
CM1,CM1.arff,300,5,3,1,1,59.87,15.65,14671.27,0.31,150,0.06,815.07,937.19,0,39,47,47,82,68,55,21,0,N
CM1,CM1.arff,301,7,4,1,3,60.5,14.75,13163.37,0.3,153,0.07,731.3,892.43,3,35,38,41,59,94,38,19,0,N
CM1,CM1.arff,302,31,16,7,9,86.16,18.26,28729.02,0.52,255,0.05,1596.06,1573.33,1,19,72,73,83,172,50,22,0,N
CM1,CM1.arff,303,31,18,13,1,77.8,40.25,126046.47,1.04,438,0.02,7002.58,3131.59,13,50,125,138,168,270,96,46,0,N
CM1,CM1.arff,304,5,3,1,1,12.09,14.14,2417.96,0.06,41,0.07,134.33,170.97,0,0,9,9,18,23,7,11,0,N
CM1,CM1.arff,305,5,3,3,1,40.4,11.25,5113.63,0.15,86,0.09,284.09,454.54,0,6,21,21,36,50,24,15,0,N
CM1,CM1.arff,306,3,2,2,1,37.89,24.18,22153.96,0.31,171,0.04,1230.78,916.14,11,31,36,47,56,115,22,19,0,N
CM1,CM1.arff,307,9,5,5,1,78.0,13.61,14437.64,0.35,189,0.07,802.09,1061.18,1,0,30,31,94,95,38,11,0,N
CM1,CM1.arff,308,5,3,2,1,30.91,8.62,2294.05,0.09,56,0.12,127.45,266.27,4,8,14,18,16,40,13,14,0,N
CM1,CM1.arff,309,5,3,2,1,22.53,13.93,4371.1,0.1,66,0.07,242.84,313.82,4,19,13,17,30,36,14,13,0,N
CM1,CM1.arff,310,162,96,63,27,131.72,126.56,2109679.46,5.56,2027,0.01,117204.41,16670.05,80,165,423,503,798,1229,227,72,0,N
CM1,CM1.arff,311,7,4,4,4,18.1,16.36,4845.73,0.1,63,0.06,269.21,296.13,6,12,15,21,24,39,11,15,0,N
CM1,CM1.arff,312,23,12,6,4,89.42,13.73,16858.82,0.41,201,0.07,936.6,1227.81,14,78,79,93,84,117,52,17,1,Y
CM1,CM1.arff,313,5,3,2,1,36.57,15.24,8490.44,0.19,104,0.07,471.69,557.19,0,11,28,28,32,72,21,20,1,Y
CM1,CM1.arff,314,3,2,2,1,68.36,18.78,24116.87,0.43,214,0.05,1339.83,1284.0,1,8,32,33,96,118,46,18,0,N
CM1,CM1.arff,315,3,2,1,1,15.9,9.0,1287.55,0.05,35,0.11,71.53,143.06,2,4,10,12,16,19,8,9,0,N
CM1,CM1.arff,316,9,5,5,5,54.55,14.84,12009.6,0.27,140,0.07,667.2,809.39,10,9,31,41,61,79,37,18,0,N
CM1,CM1.arff,317,7,4,4,1,30.45,20.71,13065.14,0.21,122,0.05,725.84,630.73,3,3,30,33,58,64,21,15,0,N
CM1,CM1.arff,318,6,4,4,1,48.31,17.63,15014.65,0.28,156,0.06,834.15,851.67,2,13,36,38,56,100,27,17,0,N
CM1,CM1.arff,319,5,3,2,1,17.71,10.67,2014.61,0.06,43,0.09,111.92,188.87,7,2,8,15,16,27,9,12,0,N
CM1,CM1.arff,320,7,4,2,1,38.55,21.52,17846.19,0.28,141,0.05,991.46,829.45,1,19,31,32,51,90,32,27,1,Y
CM1,CM1.arff,321,5,3,3,1,37.6,9.75,3574.45,0.12,74,0.1,198.58,366.61,9,7,19,28,27,47,18,13,0,N
CM1,CM1.arff,322,3,2,1,1,6.92,8.0,442.81,0.02,16,0.13,24.6,55.35,0,0,10,10,6,10,3,8,0,N
CM1,CM1.arff,323,7,4,1,3,17.03,14.68,3670.2,0.08,52,0.07,203.9,249.98,2,14,15,17,19,33,11,17,0,N
CM1,CM1.arff,324,41,21,15,5,78.4,74.77,438244.07,1.95,821,0.01,24346.89,5861.57,16,37,60,76,319,502,96,45,0,N
CM1,CM1.arff,325,21,11,8,5,48.89,26.83,35190.17,0.44,217,0.04,1955.01,1311.63,0,8,55,55,88,129,41,25,0,N
CM1,CM1.arff,326,3,2,2,1,33.23,9.41,2943.55,0.1,62,0.11,163.53,312.75,0,3,19,19,20,42,17,16,0,N
CM1,CM1.arff,327,17,9,3,1,52.18,33.32,57931.89,0.58,292,0.03,3218.44,1738.63,12,20,55,67,113,179,39,23,0,N
JM1,JM1.arff,1,7,4,3,1,25.05,11.2,3142.03,0.09,59,0.09,174.56,280.54,0,0,11,14,28,31,15,12,0,N
JM1,JM1.arff,2,37,19,16,10,81.19,27.41,60987.96,0.74,351,0.04,3388.22,2225.29,0,6,85,98,147,204,59,22,0,N
JM1,JM1.arff,3,1,1,1,1,56.44,2.83,453.08,0.05,37,0.35,25.17,159.91,0,0,10,14,17,20,15,5,1,Y
JM1,JM1.arff,4,1,1,1,1,168.57,16.97,48553.53,0.95,450,0.06,2697.42,2860.9,0,0,52,70,198,252,70,12,1,Y
JM1,JM1.arff,5,7,4,2,3,14.32,7.71,852.01,0.04,26,0.13,47.33,110.45,0,0,9,12,9,17,7,12,0,N
JM1,JM1.arff,6,5,3,3,1,33.85,32.25,35218.8,0.36,188,0.03,1956.6,1091.78,0,0,34,42,80,108,31,25,0,N
JM1,JM1.arff,7,7,4,3,4,17.28,5.79,578.57,0.03,25,0.17,32.14,100.0,0,0,5,8,9,16,7,9,0,N
JM1,JM1.arff,8,25,13,7,10,45.65,53.63,131272.91,0.82,405,0.02,7292.94,2447.98,0,6,110,131,165,240,40,26,0,N
JM1,JM1.arff,9,13,7,7,6,49.5,35.0,60632.89,0.58,297,0.03,3368.49,1732.37,0,9,54,78,120,177,36,21,0,N
JM1,JM1.arff,10,19,10,6,6,29.59,15.24,6868.56,0.15,91,0.07,381.59,450.83,0,19,32,56,37,54,17,14,0,N
JM1,JM1.arff,11,19,10,9,7,37.02,28.97,31062.9,0.36,191,0.03,1725.72,1072.41,0,1,43,54,84,107,29,20,0,N
JM1,JM1.arff,12,37,19,15,8,53.35,34.59,63844.18,0.62,327,0.03,3546.9,1845.54,0,0,89,113,123,204,32,18,0,N
JM1,JM1.arff,13,5,3,3,1,27.12,4.28,496.22,0.04,29,0.23,27.57,116.0,2,0,11,17,11,18,9,7,0,N
JM1,JM1.arff,14,11,6,5,4,215.29,34.15,251126.79,2.45,1039,0.03,13951.49,7352.81,0,6,138,195,444,595,117,18,1,Y
JM1,JM1.arff,15,1,1,1,1,19.72,3.33,219.1,0.02,19,0.3,12.17,65.73,0,0,5,8,8,11,6,5,1,Y
JM1,JM1.arff,16,8,5,3,1,37.27,16.14,9725.72,0.2,109,0.06,540.32,602.07,0,0,25,30,42,67,26,20,0,N
JM1,JM1.arff,17,5,3,2,3,24.67,6.42,1015.92,0.05,35,0.16,56.44,158.32,0,0,9,13,14,21,12,11,0,N
JM1,JM1.arff,18,4,3,2,1,26.67,9.0,2160.0,0.08,48,0.11,120.0,240.0,0,0,18,20,18,30,16,16,0,N
JM1,JM1.arff,19,3,2,2,1,13.96,6.0,502.57,0.03,22,0.17,27.92,83.76,2,0,9,14,9,13,6,8,0,N
JM1,JM1.arff,20,1,1,1,1,24.78,7.2,1284.57,0.06,42,0.14,71.37,178.41,0,0,5,9,16,26,10,9,0,N
JM1,JM1.arff,21,27,14,13,8,114.83,11.5,15185.86,0.44,212,0.09,843.66,1320.51,2,12,62,94,92,120,60,15,1,Y
JM1,JM1.arff,22,9,5,2,1,36.71,14.48,7692.13,0.18,102,0.07,427.34,531.36,0,2,23,36,38,64,21,16,0,N
JM1,JM1.arff,23,5,3,3,1,23.28,10.05,2348.96,0.08,51,0.1,130.5,233.83,0,1,10,15,17,34,11,13,0,N
JM1,JM1.arff,24,3,2,2,1,20.67,9.35,1807.0,0.06,44,0.11,100.39,193.26,0,0,14,17,17,27,10,11,0,N
JM1,JM1.arff,25,21,11,6,4,40.77,33.45,45603.91,0.45,229,0.03,2533.55,1363.51,0,2,51,64,99,130,37,25,0,N
JM1,JM1.arff,26,7,4,1,1,15.66,17.5,4797.27,0.09,72,0.06,266.51,274.13,0,0,16,20,35,37,7,7,0,N
JM1,JM1.arff,27,3,2,2,1,26.62,7.31,1421.44,0.06,43,0.14,78.97,194.51,0,0,7,10,19,24,13,10,0,N
JM1,JM1.arff,28,5,3,2,1,27.12,6.68,1209.56,0.06,39,0.15,67.2,181.11,0,0,12,16,17,22,14,11,0,N
JM1,JM1.arff,29,7,4,3,1,31.23,10.66,3546.85,0.11,70,0.09,197.05,332.84,0,0,22,26,31,39,16,11,0,N
JM1,JM1.arff,30,12,11,1,1,27.23,24.09,15801.66,0.22,125,0.04,877.87,655.99,0,0,62,79,39,86,17,21,0,N
JM1,JM1.arff,31,3,2,2,1,26.48,9.82,2554.12,0.09,56,0.1,141.9,260.06,0,2,13,20,25,31,14,11,0,N
JM1,JM1.arff,32,3,2,2,1,22.33,4.38,427.32,0.03,25,0.23,23.74,97.67,0,0,7,10,10,15,8,7,0,N
JM1,JM1.arff,33,1,1,1,1,292.71,2.32,1575.46,0.23,118,0.43,87.53,679.08,0,5,29,58,58,60,50,4,1,Y
JM1,JM1.arff,34,25,13,3,9,27.92,34.83,33877.71,0.32,215,0.03,1882.09,972.57,0,13,48,70,76,139,12,11,1,Y
JM1,JM1.arff,35,3,2,2,1,46.95,9.25,4017.03,0.14,84,0.11,223.17,434.27,0,0,14,20,37,47,24,12,1,Y
JM1,JM1.arff,36,3,2,2,1,27.03,4.88,642.38,0.04,30,0.21,35.69,131.77,0,0,9,13,13,17,12,9,0,N
JM1,JM1.arff,37,9,5,3,1,25.95,22.91,13621.99,0.2,115,0.04,756.78,594.54,0,2,27,38,41,74,17,19,0,N
JM1,JM1.arff,38,7,4,2,3,15.69,14.55,3319.78,0.08,48,0.07,184.43,228.23,0,0,16,20,20,28,11,16,0,N
JM1,JM1.arff,39,3,2,1,1,27.46,10.97,3303.73,0.1,62,0.09,183.54,301.19,0,1,13,24,27,35,16,13,0,N
JM1,JM1.arff,40,19,10,4,10,22.23,28.72,18342.91,0.21,120,0.03,1019.05,638.63,0,0,32,41,47,73,18,22,1,Y
JM1,JM1.arff,41,5,3,3,1,17.35,6.86,815.6,0.04,28,0.15,45.31,118.94,0,0,14,20,8,20,7,12,0,N
JM1,JM1.arff,42,27,14,12,10,52.79,41.26,89865.49,0.73,353,0.02,4992.53,2177.98,1,4,95,109,146,207,46,26,0,N
JM1,JM1.arff,43,1,1,1,1,20.12,7.31,1076.02,0.05,36,0.14,59.78,147.15,0,1,9,16,13,23,8,9,0,N
JM1,JM1.arff,44,3,2,2,1,60.18,12.09,8797.96,0.24,131,0.08,488.78,727.65,0,9,30,52,57,74,33,14,0,N
